"","pred","true_label","fold"
"2892","alpha","alpha",5
"2893","alpha","alpha",5
"2894","unclassified endocrine","not applicable",5
"2895","unclassified endocrine","not applicable",5
"2896","alpha","alpha",5
"2897","alpha","alpha",5
"2898","not applicable","not applicable",5
"2899","beta","co-expression",5
"2900","gamma","gamma",5
"2901","alpha","alpha",5
"2902","not applicable","not applicable",5
"2903","gamma","unclassified endocrine",5
"2904","gamma","gamma",5
"2905","alpha","alpha",5
"2906","delta","delta",5
"2907","beta","beta",5
"2908","unclassified endocrine","not applicable",5
"2909","unclassified endocrine","not applicable",5
"2910","unclassified endocrine","not applicable",5
"2911","unclassified endocrine","not applicable",5
"2912","not applicable","not applicable",5
"2913","gamma","gamma",5
"2914","alpha","not applicable",5
"2915","delta","unclassified endocrine",5
"2916","gamma","gamma",5
"2917","gamma","gamma",5
"2918","unclassified endocrine","not applicable",5
"2919","alpha","alpha",5
"2920","alpha","alpha",5
"2921","alpha","alpha",5
"2922","gamma","gamma",5
"2923","unclassified endocrine","not applicable",5
"2924","alpha","alpha",5
"2925","not applicable","not applicable",5
"2926","not applicable","not applicable",5
"2927","not applicable","not applicable",5
"2928","alpha","alpha",5
"2929","gamma","gamma",5
"2930","alpha","alpha",5
"2931","alpha","alpha",5
"2932","not applicable","not applicable",5
"2933","acinar","acinar",5
"2934","alpha","alpha",5
"2935","unclassified endocrine","not applicable",5
"2936","alpha","alpha",5
"2937","gamma","gamma",5
"2938","gamma","gamma",5
"2939","alpha","not applicable",5
"2940","gamma","gamma",5
"2941","unclassified endocrine","not applicable",5
"2942","unclassified endocrine","not applicable",5
"2943","unclassified endocrine","not applicable",5
"2944","alpha","alpha",5
"2945","unclassified endocrine","not applicable",5
"2946","alpha","alpha",5
"2947","not applicable","not applicable",5
"2948","unclassified endocrine","not applicable",5
"2949","alpha","alpha",5
"2950","alpha","alpha",5
"2951","gamma","gamma",5
"2952","unclassified endocrine","not applicable",5
"2953","not applicable","not applicable",5
"2954","alpha","alpha",5
"2955","beta","not applicable",5
"2956","alpha","alpha",5
"2957","alpha","alpha",5
"2958","alpha","alpha",5
"2959","alpha","alpha",5
"2960","alpha","alpha",5
"2961","alpha","alpha",5
"2962","alpha","alpha",5
"2963","alpha","alpha",5
"2964","not applicable","not applicable",5
"2965","alpha","alpha",5
"2966","gamma","gamma",5
"2967","gamma","not applicable",5
"2968","gamma","not applicable",5
"2969","alpha","alpha",5
"2970","alpha","alpha",5
"2971","gamma","gamma",5
"2972","alpha","alpha",5
"2973","unclassified endocrine","not applicable",5
"2974","beta","beta",5
"2975","alpha","alpha",5
"2976","PSC","PSC",5
"2977","beta","beta",5
"2978","beta","beta",5
"2979","not applicable","not applicable",5
"2980","alpha","alpha",5
"2981","co-expression","co-expression",5
"2982","alpha","alpha",5
"2983","gamma","gamma",5
"2984","alpha","alpha",5
"2985","beta","beta",5
"2986","alpha","alpha",5
"2987","alpha","alpha",5
"2988","alpha","alpha",5
"2989","alpha","alpha",5
"2990","beta","beta",5
"2991","unclassified endocrine","not applicable",5
"2992","beta","beta",5
"2993","endothelial","endothelial",5
"2994","epsilon","epsilon",5
"2995","not applicable","not applicable",5
"2996","alpha","alpha",5
"2997","ductal","ductal",5
"2998","alpha","alpha",5
"2999","beta","beta",5
"3000","unclassified endocrine","not applicable",5
"3001","alpha","alpha",5
"3002","alpha","alpha",5
"3003","not applicable","not applicable",5
"3004","PSC","PSC",5
"3005","alpha","alpha",5
"3006","alpha","alpha",5
"3007","alpha","alpha",5
"3008","alpha","alpha",5
"3009","not applicable","not applicable",5
"3010","alpha","alpha",5
"3011","delta","delta",5
"3012","not applicable","not applicable",5
"3013","not applicable","not applicable",5
"3014","not applicable","not applicable",5
"3015","not applicable","not applicable",5
"3016","gamma","gamma",5
"3017","not applicable","not applicable",5
"3018","not applicable","unclassified endocrine",5
"3019","delta","alpha",5
"3020","unclassified endocrine","not applicable",5
"3021","not applicable","not applicable",5
"3022","not applicable","unclassified endocrine",5
"3023","not applicable","not applicable",5
"3024","not applicable","not applicable",5
"3025","beta","beta",5
"3026","not applicable","not applicable",5
"3027","alpha","alpha",5
"3028","not applicable","not applicable",5
"3029","gamma","gamma",5
"3030","alpha","alpha",5
"3031","beta","beta",5
"3032","ductal","ductal",5
"3033","not applicable","not applicable",5
"3034","endothelial","endothelial",5
"3035","unclassified endocrine","not applicable",5
"3036","endothelial","endothelial",5
"3037","not applicable","not applicable",5
"3038","gamma","not applicable",5
"3039","ductal","ductal",5
"3040","beta","beta",5
"3041","acinar","acinar",5
"3042","ductal","not applicable",5
"3043","not applicable","not applicable",5
"3044","acinar","not applicable",5
"3045","ductal","ductal",5
"3046","gamma","gamma",5
"3047","gamma","gamma",5
"3048","acinar","not applicable",5
"3049","not applicable","not applicable",5
"3050","ductal","not applicable",5
"3051","unclassified endocrine","not applicable",5
"3052","not applicable","not applicable",5
"3053","acinar","acinar",5
"3054","ductal","ductal",5
"3055","acinar","not applicable",5
"3056","alpha","alpha",5
"3057","gamma","gamma",5
"3058","alpha","alpha",5
"3059","ductal","ductal",5
"3060","ductal","not applicable",5
"3061","unclassified endocrine","not applicable",5
"3062","ductal","ductal",5
"3063","not applicable","not applicable",5
"3064","acinar","acinar",5
"3065","beta","beta",5
"3066","beta","beta",5
"3067","not applicable","not applicable",5
"3068","beta","beta",5
"3069","alpha","alpha",5
"3070","acinar","acinar",5
"3071","beta","beta",5
"3072","not applicable","not applicable",5
"3073","gamma","not applicable",5
"3074","gamma","not applicable",5
"3075","ductal","ductal",5
"3076","not applicable","not applicable",5
"3077","alpha","alpha",5
"3078","not applicable","not applicable",5
"3079","ductal","ductal",5
"3080","beta","beta",5
"3081","ductal","not applicable",5
"3082","ductal","not applicable",5
"3083","beta","beta",5
"3084","not applicable","not applicable",5
"3085","acinar","acinar",5
"3086","epsilon","epsilon",5
"3087","acinar","acinar",5
"3088","acinar","acinar",5
"3089","ductal","ductal",5
"3090","gamma","gamma",5
"3091","unclassified endocrine","not applicable",5
"3092","ductal","not applicable",5
"3093","ductal","ductal",5
"3094","not applicable","not applicable",5
"3095","acinar","acinar",5
"3096","ductal","ductal",5
"3097","beta","beta",5
"3098","not applicable","not applicable",5
"3099","acinar","acinar",5
"3100","acinar","not applicable",5
"3101","ductal","ductal",5
"3102","alpha","alpha",5
"3103","ductal","ductal",5
"3104","acinar","acinar",5
"3105","acinar","acinar",5
"3106","acinar","not applicable",5
"3107","acinar","acinar",5
"3108","ductal","ductal",5
"3109","acinar","not applicable",5
"3110","beta","beta",5
"3111","acinar","not applicable",5
"3112","alpha","alpha",5
"3113","unclassified endocrine","not applicable",5
"3114","not applicable","not applicable",5
"3115","unclassified endocrine","not applicable",5
"3116","alpha","not applicable",5
"3117","delta","delta",5
"3118","alpha","alpha",5
"3119","alpha","alpha",5
"3120","not applicable","not applicable",5
"3121","alpha","not applicable",5
"3122","PSC","not applicable",5
"3123","alpha","alpha",5
"3124","beta","beta",5
"3125","alpha","alpha",5
"3126","alpha","alpha",5
"3127","alpha","not applicable",5
"3128","unclassified endocrine","not applicable",5
"3129","beta","not applicable",5
"3130","alpha","alpha",5
"3131","delta","not applicable",5
"3132","acinar","not applicable",5
"3133","alpha","alpha",5
"3134","alpha","not applicable",5
"3135","alpha","alpha",5
"3136","ductal","ductal",5
"3137","beta","beta",5
"3138","beta","beta",5
"3139","alpha","alpha",5
"3140","alpha","alpha",5
"3141","alpha","alpha",5
"3142","beta","not applicable",5
"3143","alpha","not applicable",5
"3144","unclassified endocrine","not applicable",5
"3145","alpha","alpha",5
"3146","alpha","not applicable",5
"3147","alpha","not applicable",5
"3148","alpha","alpha",5
"3149","not applicable","not applicable",5
"3150","alpha","not applicable",5
"3151","alpha","not applicable",5
"3152","unclassified endocrine","not applicable",5
"3153","not applicable","not applicable",5
"3154","alpha","alpha",5
"3155","alpha","not applicable",5
"3156","ductal","ductal",5
"3157","alpha","alpha",5
"3158","alpha","alpha",5
"3159","acinar","acinar",5
"3160","alpha","not applicable",5
"3161","unclassified endocrine","not applicable",5
"3162","PSC","PSC",5
"3163","beta","beta",5
"3164","alpha","not applicable",5
"3165","unclassified endocrine","not applicable",5
"3166","alpha","alpha",5
"3167","PSC","PSC",5
"3168","not applicable","not applicable",5
"3169","alpha","alpha",5
"3170","beta","beta",5
"3171","delta","delta",5
"3172","delta","delta",5
"3173","alpha","not applicable",5
"3174","alpha","not applicable",5
"3175","unclassified endocrine","not applicable",5
"3176","gamma","gamma",5
"3177","unclassified endocrine","not applicable",5
"3178","alpha","not applicable",5
"3179","beta","beta",5
"3180","not applicable","not applicable",5
"3181","alpha","not applicable",5
"3182","alpha","alpha",5
"3183","beta","beta",5
"3184","alpha","alpha",5
"3185","alpha","not applicable",5
"3186","alpha","alpha",5
"3187","co-expression","co-expression",5
"3188","PSC","not applicable",5
"3189","alpha","alpha",5
"3190","not applicable","not applicable",5
"3191","acinar","acinar",5
"3192","alpha","alpha",5
"3193","ductal","not applicable",5
"3194","acinar","acinar",5
"3195","beta","beta",5
"3196","alpha","alpha",5
"3197","alpha","alpha",5
"3198","alpha","alpha",5
"3199","not applicable","not applicable",5
"3200","ductal","ductal",5
"3201","ductal","ductal",5
"3202","co-expression","not applicable",5
"3203","alpha","alpha",5
"3204","co-expression","alpha",5
"3205","alpha","not applicable",5
"3206","alpha","alpha",5
"3207","alpha","alpha",5
"3208","alpha","not applicable",5
"3209","alpha","alpha",5
"3210","alpha","alpha",5
"3211","ductal","ductal",5
"3212","alpha","alpha",5
"3213","PSC","PSC",5
"3214","alpha","not applicable",5
"3215","unclassified endocrine","not applicable",5
"3216","alpha","alpha",5
"3217","gamma","gamma",5
"3218","ductal","ductal",5
"3219","alpha","not applicable",5
"3220","alpha","alpha",5
"3221","beta","beta",5
"3222","ductal","ductal",5
"3223","acinar","acinar",5
"3224","ductal","ductal",5
"3225","alpha","alpha",5
"3226","beta","beta",5
"3227","alpha","alpha",5
"3228","not applicable","not applicable",5
"3229","delta","delta",5
"3230","mast","mast",5
"3231","ductal","ductal",5
"3232","ductal","ductal",5
"3233","alpha","alpha",5
"3234","unclassified endocrine","not applicable",5
"3235","acinar","acinar",5
"3236","acinar","not applicable",5
"3237","unclassified endocrine","not applicable",5
"3238","alpha","alpha",5
"3239","acinar","acinar",5
"3240","beta","beta",5
"3241","not applicable","not applicable",5
"3242","gamma","gamma",5
"3243","alpha","alpha",5
"3244","co-expression","co-expression",5
"3245","alpha","alpha",5
"3246","alpha","alpha",5
"3247","ductal","not applicable",5
"3248","alpha","alpha",5
"3249","PSC","PSC",5
"3250","ductal","ductal",5
"3251","not applicable","not applicable",5
"3252","PSC","PSC",5
"3253","ductal","ductal",5
"3254","ductal","ductal",5
"3255","ductal","ductal",5
"3256","PSC","PSC",5
"3257","ductal","ductal",5
"3258","acinar","acinar",5
"3259","alpha","alpha",5
"3260","ductal","ductal",5
"3261","acinar","acinar",5
"3262","ductal","ductal",5
"3263","ductal","ductal",5
"3264","not applicable","not applicable",5
"3265","ductal","ductal",5
"3266","ductal","ductal",5
"3267","alpha","alpha",5
"3268","ductal","ductal",5
"3269","unclassified endocrine","not applicable",5
"3270","not applicable","not applicable",5
"3271","acinar","acinar",5
"3272","co-expression","co-expression",5
"3273","ductal","not applicable",5
"3274","not applicable","acinar",5
"3275","not applicable","not applicable",5
"3276","co-expression","co-expression",5
"3277","alpha","alpha",5
"3278","not applicable","not applicable",5
"3279","ductal","not applicable",5
"3280","ductal","not applicable",5
"3281","alpha","not applicable",5
"3282","alpha","not applicable",5
"3283","not applicable","not applicable",5
"3284","alpha","alpha",5
"3285","not applicable","not applicable",5
"3286","alpha","not applicable",5
"3287","unclassified endocrine","not applicable",5
"3288","ductal","not applicable",5
"3289","not applicable","not applicable",5
"3290","ductal","ductal",5
"3291","delta","not applicable",5
"3292","not applicable","not applicable",5
"3293","not applicable","not applicable",5
"3294","ductal","ductal",5
"3295","ductal","not applicable",5
"3296","not applicable","not applicable",5
"3297","ductal","not applicable",5
"3298","unclassified endocrine","not applicable",5
"3299","unclassified endocrine","not applicable",5
"3300","not applicable","not applicable",5
"3301","acinar","acinar",5
"3302","gamma","gamma",5
"3303","not applicable","not applicable",5
"3304","alpha","alpha",5
"3305","alpha","not applicable",5
"3306","alpha","not applicable",5
"3307","not applicable","not applicable",5
"3308","delta","delta",5
"3309","beta","not applicable",5
"3310","not applicable","not applicable",5
"3311","alpha","not applicable",5
"3312","ductal","not applicable",5
"3313","unclassified endocrine","not applicable",5
"3314","co-expression","beta",5
"3315","not applicable","not applicable",5
"3316","ductal","ductal",5
"3317","alpha","not applicable",5
"3318","ductal","not applicable",5
"3319","alpha","alpha",5
"3320","ductal","not applicable",5
"3321","alpha","not applicable",5
"3322","ductal","not applicable",5
"3323","alpha","not applicable",5
"3324","not applicable","not applicable",5
"3325","ductal","ductal",5
"3326","ductal","not applicable",5
"3327","delta","delta",5
"3328","not applicable","not applicable",5
"3329","not applicable","not applicable",5
"3330","unclassified endocrine","not applicable",5
"3331","not applicable","not applicable",5
"3332","not applicable","not applicable",5
"3333","not applicable","not applicable",5
"3334","unclassified endocrine","not applicable",5
"3335","unclassified endocrine","not applicable",5
"3336","endothelial","not applicable",5
"3337","unclassified endocrine","not applicable",5
"3338","unclassified endocrine","not applicable",5
"3339","ductal","not applicable",5
"3340","alpha","not applicable",5
"3341","alpha","alpha",5
"3342","ductal","not applicable",5
"3343","alpha","alpha",5
"3344","alpha","not applicable",5
"3345","ductal","not applicable",5
"3346","beta","not applicable",5
"3347","alpha","alpha",5
"3348","ductal","not applicable",5
"3349","not applicable","not applicable",5
"3350","unclassified endocrine","not applicable",5
"3351","beta","not applicable",5
"3352","gamma","not applicable",5
"3353","co-expression","not applicable",5
"3354","alpha","alpha",5
"3355","not applicable","not applicable",5
"3356","not applicable","ductal",5
"3357","unclassified endocrine","not applicable",5
"3358","delta","delta",5
"3359","alpha","alpha",5
"3360","unclassified endocrine","not applicable",5
"3361","not applicable","not applicable",5
"3362","PSC","PSC",5
"3363","alpha","alpha",5
"3364","alpha","alpha",5
"3365","ductal","ductal",5
"3366","ductal","ductal",5
"3367","ductal","ductal",5
"3368","alpha","alpha",5
"3369","not applicable","not applicable",5
"3370","ductal","ductal",5
"3371","not applicable","not applicable",5
"3372","PSC","not applicable",5
"3373","delta","not applicable",5
"3374","ductal","ductal",5
"3375","acinar","not applicable",5
"3376","PSC","PSC",5
"3377","alpha","alpha",5
"3378","ductal","ductal",5
"3379","alpha","alpha",5
"3380","alpha","alpha",5
"3381","PSC","PSC",5
"3382","PSC","not applicable",5
"3383","not applicable","not applicable",5
"3384","alpha","alpha",5
"3385","alpha","alpha",5
"3386","unclassified endocrine","not applicable",5
"3387","unclassified endocrine","not applicable",5
"3388","alpha","alpha",5
"3389","not applicable","not applicable",5
"3390","co-expression","beta",5
"3391","ductal","ductal",5
"3392","alpha","alpha",5
"3393","acinar","acinar",5
"3394","ductal","ductal",5
"3395","alpha","alpha",5
"3396","ductal","ductal",5
"3397","ductal","ductal",5
"3398","not applicable","not applicable",5
"3399","alpha","alpha",5
"3400","alpha","alpha",5
"3401","gamma","gamma",5
"3402","alpha","alpha",5
"3403","ductal","ductal",5
"3404","ductal","ductal",5
"3405","ductal","not applicable",5
"3406","not applicable","not applicable",5
"3407","ductal","ductal",5
"3408","alpha","alpha",5
"3409","not applicable","not applicable",5
"3410","beta","unclassified endocrine",5
"3411","beta","beta",5
"3412","ductal","ductal",5
"3413","acinar","acinar",5
"3414","ductal","ductal",5
"3415","ductal","ductal",5
"3416","alpha","alpha",5
"3417","gamma","gamma",5
"3418","ductal","ductal",5
"3419","alpha","alpha",5
"3420","ductal","not applicable",5
"3421","not applicable","not applicable",5
"3422","not applicable","not applicable",5
"3423","acinar","acinar",5
"3424","alpha","alpha",5
"3425","ductal","ductal",5
"3426","not applicable","not applicable",5
"3427","not applicable","not applicable",5
"3428","ductal","ductal",5
"3429","alpha","alpha",5
"3430","ductal","ductal",5
"3431","alpha","alpha",5
"3432","alpha","alpha",5
"3433","alpha","alpha",5
"3434","co-expression","co-expression",5
"3435","delta","delta",5
"3436","ductal","ductal",5
"3437","beta","beta",5
"3438","alpha","alpha",5
"3439","alpha","alpha",5
"3440","gamma","gamma",5
"3441","alpha","alpha",5
"3442","unclassified endocrine","not applicable",5
"3443","beta","beta",5
"3444","delta","delta",5
"3445","beta","beta",5
"3446","gamma","gamma",5
"3447","ductal","ductal",5
"3448","ductal","ductal",5
"3449","beta","beta",5
"3450","gamma","gamma",5
"3451","alpha","alpha",5
"3452","alpha","alpha",5
"3453","not applicable","not applicable",5
"3454","gamma","gamma",5
"3455","ductal","ductal",5
"3456","delta","delta",5
"3457","ductal","ductal",5
"3458","not applicable","not applicable",5
"3459","alpha","alpha",5
"3460","gamma","gamma",5
"3461","alpha","alpha",5
"3462","alpha","alpha",5
"3463","co-expression","alpha",5
"3464","ductal","ductal",5
"3465","beta","not applicable",5
"3466","alpha","alpha",5
"3467","gamma","gamma",5
"3468","alpha","alpha",5
"3469","gamma","gamma",5
"3470","delta","delta",5
"3471","delta","delta",5
"3472","acinar","acinar",5
"3473","beta","beta",5
"3474","unclassified endocrine","not applicable",5
"3475","delta","delta",5
"3476","not applicable","not applicable",5
"3477","gamma","gamma",5
"3478","delta","delta",5
"3479","not applicable","not applicable",5
"3480","ductal","ductal",5
"3481","beta","beta",5
"3482","alpha","alpha",5
"3483","acinar","acinar",5
"3484","alpha","alpha",5
"3485","ductal","ductal",5
"3486","unclassified endocrine","not applicable",5
"3487","gamma","gamma",5
"3488","alpha","alpha",5
"3489","alpha","alpha",5
"3490","alpha","alpha",5
"3491","beta","beta",5
"3492","not applicable","not applicable",5
"3493","ductal","ductal",5
"3494","alpha","alpha",5
"3495","not applicable","not applicable",5
"3496","alpha","alpha",5
"3497","beta","beta",5
"3498","alpha","alpha",5
"3499","gamma","gamma",5
"3500","ductal","ductal",5
"3501","beta","beta",5
"3502","acinar","not applicable",5
"3503","acinar","acinar",5
"3504","beta","beta",5
"3505","unclassified endocrine","not applicable",5
"3506","acinar","acinar",5
"3507","alpha","alpha",5
"3508","ductal","ductal",5
"3509","not applicable","not applicable",5
"3510","beta","beta",5
"3511","not applicable","not applicable",5
"3512","unclassified endocrine","not applicable",5
"3513","not applicable","not applicable",5
"3514","mast","not applicable",5
