,pred,true_label,fold
505,not applicable,not applicable,5
506,alpha,alpha,5
507,not applicable,not applicable,5
508,not applicable,not applicable,5
509,not applicable,not applicable,5
510,alpha,not applicable,5
511,not applicable,not applicable,5
512,ductal,ductal,5
513,not applicable,not applicable,5
514,delta,delta,5
515,not applicable,not applicable,5
516,not applicable,not applicable,5
517,not applicable,not applicable,5
518,not applicable,not applicable,5
519,not applicable,not applicable,5
520,not applicable,not applicable,5
521,not applicable,not applicable,5
522,not applicable,not applicable,5
523,not applicable,not applicable,5
524,not applicable,not applicable,5
525,not applicable,not applicable,5
526,not applicable,not applicable,5
527,not applicable,not applicable,5
528,alpha,alpha,5
529,not applicable,not applicable,5
530,alpha,alpha,5
531,not applicable,not applicable,5
532,ductal,not applicable,5
533,beta,not applicable,5
534,alpha,alpha,5
535,ductal,not applicable,5
536,not applicable,not applicable,5
537,not applicable,not applicable,5
538,beta,not applicable,5
539,gamma,not applicable,5
540,not applicable,not applicable,5
541,alpha,alpha,5
542,not applicable,not applicable,5
543,alpha,ductal,5
544,mast,not applicable,5
545,delta,delta,5
546,alpha,alpha,5
547,not applicable,not applicable,5
548,not applicable,not applicable,5
549,PSC,PSC,5
550,alpha,alpha,5
551,alpha,alpha,5
552,ductal,ductal,5
553,ductal,ductal,5
554,ductal,ductal,5
555,alpha,alpha,5
556,not applicable,not applicable,5
557,ductal,ductal,5
558,not applicable,not applicable,5
559,PSC,not applicable,5
560,not applicable,not applicable,5
561,ductal,ductal,5
562,unclassified endocrine,not applicable,5
563,PSC,PSC,5
564,alpha,alpha,5
565,ductal,ductal,5
566,alpha,alpha,5
567,alpha,alpha,5
568,PSC,PSC,5
569,unclassified endocrine,not applicable,5
570,not applicable,not applicable,5
571,alpha,alpha,5
572,alpha,alpha,5
573,not applicable,not applicable,5
574,not applicable,not applicable,5
575,alpha,alpha,5
576,not applicable,not applicable,5
577,beta,beta,5
578,ductal,ductal,5
579,alpha,alpha,5
580,acinar,acinar,5
581,ductal,ductal,5
582,alpha,alpha,5
583,ductal,ductal,5
584,ductal,ductal,5
585,not applicable,not applicable,5
586,alpha,alpha,5
587,alpha,alpha,5
588,gamma,gamma,5
589,alpha,alpha,5
590,ductal,ductal,5
591,ductal,ductal,5
592,not applicable,not applicable,5
593,not applicable,not applicable,5
594,ductal,ductal,5
595,alpha,alpha,5
596,not applicable,not applicable,5
597,not applicable,unclassified endocrine,5
598,beta,beta,5
599,ductal,ductal,5
600,acinar,acinar,5
601,ductal,ductal,5
602,ductal,ductal,5
603,alpha,alpha,5
604,gamma,gamma,5
605,ductal,ductal,5
606,alpha,alpha,5
607,not applicable,not applicable,5
608,not applicable,not applicable,5
609,not applicable,not applicable,5
610,acinar,acinar,5
611,alpha,alpha,5
612,ductal,ductal,5
613,not applicable,not applicable,5
614,not applicable,not applicable,5
615,ductal,ductal,5
616,alpha,alpha,5
617,ductal,ductal,5
618,alpha,alpha,5
619,alpha,alpha,5
620,alpha,alpha,5
621,co-expression,co-expression,5
622,delta,delta,5
623,ductal,ductal,5
624,beta,beta,5
625,alpha,alpha,5
626,alpha,alpha,5
627,gamma,gamma,5
628,alpha,alpha,5
629,not applicable,not applicable,5
630,beta,beta,5
631,delta,delta,5
632,beta,beta,5
633,gamma,gamma,5
634,ductal,ductal,5
635,ductal,ductal,5
636,beta,beta,5
637,gamma,gamma,5
638,alpha,alpha,5
639,alpha,alpha,5
640,not applicable,not applicable,5
641,gamma,gamma,5
642,ductal,ductal,5
643,delta,delta,5
644,ductal,ductal,5
645,not applicable,not applicable,5
646,alpha,alpha,5
647,gamma,gamma,5
648,alpha,alpha,5
649,alpha,alpha,5
650,alpha,alpha,5
651,ductal,ductal,5
652,not applicable,not applicable,5
653,alpha,alpha,5
654,gamma,gamma,5
655,alpha,alpha,5
656,gamma,gamma,5
657,delta,delta,5
658,delta,delta,5
659,acinar,acinar,5
660,beta,beta,5
661,not applicable,not applicable,5
662,delta,delta,5
663,not applicable,not applicable,5
664,gamma,gamma,5
665,delta,delta,5
666,not applicable,not applicable,5
667,ductal,ductal,5
668,beta,beta,5
669,alpha,alpha,5
670,acinar,acinar,5
671,alpha,alpha,5
672,ductal,ductal,5
673,not applicable,not applicable,5
674,gamma,gamma,5
675,alpha,alpha,5
676,alpha,alpha,5
677,alpha,alpha,5
678,beta,beta,5
679,not applicable,not applicable,5
680,ductal,ductal,5
681,alpha,alpha,5
682,not applicable,not applicable,5
683,alpha,alpha,5
684,beta,beta,5
685,alpha,alpha,5
686,gamma,gamma,5
687,ductal,ductal,5
688,beta,beta,5
689,acinar,not applicable,5
690,acinar,acinar,5
691,beta,beta,5
692,not applicable,not applicable,5
693,acinar,acinar,5
694,alpha,alpha,5
695,ductal,ductal,5
696,not applicable,not applicable,5
697,beta,beta,5
698,not applicable,not applicable,5
699,not applicable,not applicable,5
700,not applicable,not applicable,5
701,mast,not applicable,5
