,pred,true_label,fold
6961,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
6962,Central_venous_LSECs,Central_venous_LSECs,5
6963,Central_venous_LSECs,Central_venous_LSECs,5
6964,Hepatocyte_5,Hepatocyte_5,5
6965,alpha-beta_T_Cells,alpha-beta_T_Cells,5
6966,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
6967,Plasma_Cells,Plasma_Cells,5
6968,Inflammatory_Macrophage,alpha-beta_T_Cells,5
6969,Plasma_Cells,Plasma_Cells,5
6970,Central_venous_LSECs,Central_venous_LSECs,5
6971,Hepatocyte_3,Hepatocyte_3,5
6972,Plasma_Cells,Plasma_Cells,5
6973,Plasma_Cells,Plasma_Cells,5
6974,Hepatocyte_3,Hepatocyte_3,5
6975,Hepatocyte_3,Hepatocyte_3,5
6976,Portal_endothelial_Cells,Portal_endothelial_Cells,5
6977,Hepatocyte_3,Hepatocyte_3,5
6978,Inflammatory_Macrophage,Inflammatory_Macrophage,5
6979,Plasma_Cells,Plasma_Cells,5
6980,Hepatocyte_3,Hepatocyte_3,5
6981,Hepatocyte_3,Hepatocyte_3,5
6982,Hepatocyte_3,Hepatocyte_3,5
6983,Hepatocyte_3,Hepatocyte_3,5
6984,Hepatocyte_3,Hepatocyte_3,5
6985,Hepatocyte_3,Hepatocyte_3,5
6986,Hepatocyte_3,Hepatocyte_3,5
6987,Hepatocyte_3,Hepatocyte_3,5
6988,Hepatocyte_3,Plasma_Cells,5
6989,Plasma_Cells,Plasma_Cells,5
6990,Hepatocyte_3,Hepatocyte_3,5
6991,Hepatocyte_3,Hepatocyte_3,5
6992,Hepatocyte_3,Hepatocyte_3,5
6993,Hepatocyte_3,Hepatocyte_3,5
6994,Hepatocyte_3,Hepatocyte_3,5
6995,Plasma_Cells,Plasma_Cells,5
6996,Plasma_Cells,Plasma_Cells,5
6997,Hepatocyte_3,Hepatocyte_3,5
6998,Hepatocyte_3,Hepatocyte_3,5
6999,Plasma_Cells,Plasma_Cells,5
7000,Hepatocyte_3,Hepatocyte_3,5
7001,Hepatocyte_3,Hepatocyte_3,5
7002,Plasma_Cells,Plasma_Cells,5
7003,Plasma_Cells,Plasma_Cells,5
7004,Plasma_Cells,Plasma_Cells,5
7005,Hepatocyte_3,Hepatocyte_3,5
7006,Periportal_LSECs,Periportal_LSECs,5
7007,Central_venous_LSECs,Central_venous_LSECs,5
7008,Plasma_Cells,Plasma_Cells,5
7009,Hepatocyte_3,Hepatocyte_3,5
7010,Hepatocyte_3,Hepatocyte_3,5
7011,Hepatocyte_3,Hepatocyte_3,5
7012,Plasma_Cells,Plasma_Cells,5
7013,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7014,Plasma_Cells,Plasma_Cells,5
7015,Plasma_Cells,Plasma_Cells,5
7016,Hepatocyte_3,Hepatocyte_3,5
7017,Hepatocyte_3,Hepatocyte_3,5
7018,Plasma_Cells,Plasma_Cells,5
7019,Hepatocyte_3,Hepatocyte_3,5
7020,Hepatocyte_3,Hepatocyte_3,5
7021,Hepatocyte_3,Hepatocyte_3,5
7022,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7023,Hepatocyte_3,Hepatocyte_3,5
7024,Hepatocyte_3,Hepatocyte_3,5
7025,Central_venous_LSECs,Central_venous_LSECs,5
7026,Hepatocyte_3,Hepatocyte_3,5
7027,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7028,Hepatocyte_3,Hepatocyte_3,5
7029,Plasma_Cells,Plasma_Cells,5
7030,Central_venous_LSECs,Central_venous_LSECs,5
7031,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7032,Hepatocyte_3,Hepatocyte_3,5
7033,Plasma_Cells,Plasma_Cells,5
7034,Periportal_LSECs,Periportal_LSECs,5
7035,Plasma_Cells,Plasma_Cells,5
7036,Hepatocyte_3,Hepatocyte_3,5
7037,Plasma_Cells,Plasma_Cells,5
7038,Hepatocyte_3,Hepatocyte_3,5
7039,Plasma_Cells,Plasma_Cells,5
7040,Hepatocyte_3,Hepatocyte_3,5
7041,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7042,Plasma_Cells,Plasma_Cells,5
7043,Erythroid_Cells,Erythroid_Cells,5
7044,Hepatocyte_3,Hepatocyte_3,5
7045,Hepatocyte_3,Hepatocyte_3,5
7046,Plasma_Cells,Plasma_Cells,5
7047,Plasma_Cells,Plasma_Cells,5
7048,Hepatocyte_3,Hepatocyte_3,5
7049,Hepatocyte_3,Hepatocyte_3,5
7050,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7051,Plasma_Cells,Plasma_Cells,5
7052,Hepatocyte_3,Hepatocyte_3,5
7053,Cholangiocytes,Cholangiocytes,5
7054,Plasma_Cells,Plasma_Cells,5
7055,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7056,Hepatocyte_3,Hepatocyte_3,5
7057,Hepatocyte_3,Hepatocyte_3,5
7058,Hepatocyte_3,Hepatocyte_3,5
7059,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7060,Hepatocyte_3,Hepatocyte_3,5
7061,Central_venous_LSECs,Inflammatory_Macrophage,5
7062,Hepatocyte_3,Hepatocyte_3,5
7063,Hepatocyte_3,Hepatocyte_3,5
7064,Plasma_Cells,Plasma_Cells,5
7065,Hepatocyte_3,Hepatocyte_3,5
7066,Plasma_Cells,Plasma_Cells,5
7067,Plasma_Cells,Plasma_Cells,5
7068,Periportal_LSECs,Periportal_LSECs,5
7069,Central_venous_LSECs,Central_venous_LSECs,5
7070,Hepatocyte_3,Hepatocyte_3,5
7071,Hepatocyte_3,Hepatocyte_3,5
7072,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7073,Plasma_Cells,Plasma_Cells,5
7074,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7075,Hepatocyte_3,Hepatocyte_3,5
7076,Hepatocyte_3,Hepatocyte_3,5
7077,Cholangiocytes,Cholangiocytes,5
7078,Hepatocyte_3,Hepatocyte_3,5
7079,Hepatocyte_3,Hepatocyte_3,5
7080,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7081,Hepatocyte_3,Hepatocyte_3,5
7082,Hepatocyte_3,Hepatocyte_3,5
7083,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7084,Plasma_Cells,Plasma_Cells,5
7085,Plasma_Cells,Plasma_Cells,5
7086,Hepatocyte_3,Hepatocyte_3,5
7087,Hepatocyte_3,Hepatocyte_3,5
7088,Hepatocyte_3,Hepatocyte_3,5
7089,Plasma_Cells,Plasma_Cells,5
7090,Hepatocyte_3,Hepatocyte_3,5
7091,Hepatocyte_3,Hepatocyte_3,5
7092,Plasma_Cells,Plasma_Cells,5
7093,Plasma_Cells,Plasma_Cells,5
7094,Hepatocyte_3,Hepatocyte_3,5
7095,Cholangiocytes,Cholangiocytes,5
7096,Hepatocyte_3,Hepatocyte_3,5
7097,Hepatocyte_3,Hepatocyte_3,5
7098,Hepatocyte_3,Hepatocyte_3,5
7099,Hepatocyte_3,Hepatocyte_3,5
7100,Hepatocyte_3,Hepatocyte_3,5
7101,Hepatocyte_3,Hepatocyte_3,5
7102,Hepatocyte_3,Hepatocyte_3,5
7103,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7104,Hepatocyte_3,Hepatocyte_3,5
7105,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7106,Plasma_Cells,Plasma_Cells,5
7107,Hepatocyte_3,Hepatocyte_3,5
7108,Hepatocyte_3,Hepatocyte_3,5
7109,Hepatocyte_3,Hepatocyte_3,5
7110,Plasma_Cells,Plasma_Cells,5
7111,Plasma_Cells,Plasma_Cells,5
7112,Plasma_Cells,Plasma_Cells,5
7113,Plasma_Cells,Plasma_Cells,5
7114,Plasma_Cells,Plasma_Cells,5
7115,Plasma_Cells,Plasma_Cells,5
7116,Plasma_Cells,Plasma_Cells,5
7117,Hepatocyte_3,Hepatocyte_3,5
7118,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7119,Hepatocyte_3,Hepatocyte_3,5
7120,Hepatocyte_3,Hepatocyte_3,5
7121,Hepatocyte_3,Hepatocyte_3,5
7122,Hepatocyte_3,Hepatocyte_3,5
7123,Hepatocyte_3,Hepatocyte_3,5
7124,Plasma_Cells,Plasma_Cells,5
7125,Hepatocyte_3,Hepatocyte_3,5
7126,Hepatocyte_3,Hepatocyte_3,5
7127,Hepatocyte_3,Hepatocyte_3,5
7128,Hepatocyte_3,Hepatocyte_3,5
7129,Plasma_Cells,Plasma_Cells,5
7130,Hepatocyte_3,Hepatocyte_3,5
7131,Plasma_Cells,Plasma_Cells,5
7132,Hepatocyte_3,Hepatocyte_3,5
7133,Hepatocyte_3,Hepatocyte_3,5
7134,Plasma_Cells,Plasma_Cells,5
7135,Plasma_Cells,Plasma_Cells,5
7136,Plasma_Cells,Plasma_Cells,5
7137,Mature_B_Cells,Mature_B_Cells,5
7138,Hepatocyte_3,Hepatocyte_3,5
7139,Cholangiocytes,Cholangiocytes,5
7140,Plasma_Cells,Plasma_Cells,5
7141,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7142,Hepatocyte_3,Hepatocyte_3,5
7143,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7144,Hepatocyte_3,Hepatocyte_3,5
7145,Periportal_LSECs,Periportal_LSECs,5
7146,Hepatocyte_3,Hepatocyte_3,5
7147,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7148,Plasma_Cells,Plasma_Cells,5
7149,Central_venous_LSECs,Central_venous_LSECs,5
7150,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7151,Hepatocyte_3,Hepatocyte_3,5
7152,Hepatocyte_3,Hepatocyte_3,5
7153,Hepatocyte_3,Hepatocyte_3,5
7154,Hepatocyte_3,Hepatocyte_3,5
7155,Hepatocyte_3,Hepatocyte_3,5
7156,Hepatocyte_3,Hepatocyte_3,5
7157,Plasma_Cells,Plasma_Cells,5
7158,Hepatocyte_3,Hepatocyte_3,5
7159,Hepatocyte_3,Hepatocyte_3,5
7160,Hepatocyte_3,Hepatocyte_3,5
7161,Hepatocyte_3,Hepatocyte_3,5
7162,Plasma_Cells,Plasma_Cells,5
7163,Cholangiocytes,Periportal_LSECs,5
7164,Plasma_Cells,Plasma_Cells,5
7165,Hepatocyte_3,Hepatocyte_3,5
7166,Periportal_LSECs,Periportal_LSECs,5
7167,Plasma_Cells,Plasma_Cells,5
7168,Plasma_Cells,Plasma_Cells,5
7169,Hepatocyte_3,Hepatocyte_3,5
7170,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7171,Plasma_Cells,Plasma_Cells,5
7172,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7173,Hepatocyte_3,Hepatocyte_3,5
7174,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7175,Cholangiocytes,Cholangiocytes,5
7176,Hepatocyte_3,Hepatocyte_3,5
7177,Hepatocyte_3,Hepatocyte_3,5
7178,Plasma_Cells,Plasma_Cells,5
7179,Hepatocyte_3,Hepatocyte_3,5
7180,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7181,Plasma_Cells,Plasma_Cells,5
7182,Hepatocyte_3,Hepatocyte_3,5
7183,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7184,Plasma_Cells,Plasma_Cells,5
7185,Plasma_Cells,Plasma_Cells,5
7186,Plasma_Cells,Plasma_Cells,5
7187,Hepatocyte_3,Hepatocyte_3,5
7188,Hepatocyte_3,Hepatocyte_3,5
7189,Hepatocyte_3,Hepatocyte_3,5
7190,Hepatocyte_3,Hepatocyte_3,5
7191,Cholangiocytes,Cholangiocytes,5
7192,Hepatocyte_3,Hepatocyte_3,5
7193,Hepatocyte_3,Hepatocyte_3,5
7194,Plasma_Cells,Plasma_Cells,5
7195,Hepatocyte_3,Hepatocyte_3,5
7196,Plasma_Cells,Plasma_Cells,5
7197,Hepatocyte_3,Hepatocyte_3,5
7198,Hepatocyte_3,Hepatocyte_3,5
7199,Plasma_Cells,Plasma_Cells,5
7200,Hepatocyte_3,Hepatocyte_3,5
7201,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7202,Periportal_LSECs,Periportal_LSECs,5
7203,Plasma_Cells,Plasma_Cells,5
7204,Hepatocyte_3,Hepatocyte_3,5
7205,Central_venous_LSECs,Central_venous_LSECs,5
7206,Hepatocyte_3,Hepatocyte_3,5
7207,Plasma_Cells,Plasma_Cells,5
7208,Hepatocyte_3,Hepatocyte_3,5
7209,Mature_B_Cells,gamma-delta_T_Cells_2,5
7210,Hepatocyte_3,Hepatocyte_3,5
7211,Plasma_Cells,Plasma_Cells,5
7212,Hepatocyte_3,Hepatocyte_3,5
7213,Hepatocyte_3,Hepatocyte_3,5
7214,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7215,Hepatocyte_3,Hepatocyte_3,5
7216,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7217,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7218,Hepatocyte_1,Hepatocyte_1,5
7219,Hepatocyte_2,Hepatocyte_2,5
7220,Hepatocyte_2,Hepatocyte_2,5
7221,Hepatocyte_1,Hepatocyte_1,5
7222,Cholangiocytes,Cholangiocytes,5
7223,Hepatocyte_2,Hepatocyte_2,5
7224,Hepatocyte_4,Hepatocyte_4,5
7225,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7226,Hepatocyte_2,Hepatocyte_2,5
7227,Hepatocyte_2,Hepatocyte_2,5
7228,Hepatocyte_1,Hepatocyte_1,5
7229,Hepatocyte_1,Hepatocyte_1,5
7230,Hepatocyte_1,Hepatocyte_1,5
7231,Hepatocyte_4,Hepatocyte_4,5
7232,Hepatocyte_4,Hepatocyte_4,5
7233,Hepatocyte_1,Hepatocyte_1,5
7234,Hepatocyte_4,Hepatocyte_4,5
7235,Hepatocyte_4,Hepatocyte_4,5
7236,Hepatocyte_1,Hepatocyte_4,5
7237,Hepatocyte_1,Hepatocyte_1,5
7238,Hepatocyte_4,Hepatocyte_4,5
7239,Hepatocyte_1,Hepatocyte_1,5
7240,Hepatocyte_2,Hepatocyte_2,5
7241,Hepatocyte_4,Hepatocyte_4,5
7242,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7243,Hepatocyte_4,Hepatocyte_4,5
7244,Hepatocyte_1,Hepatocyte_1,5
7245,Hepatocyte_2,Hepatocyte_2,5
7246,Hepatocyte_1,Hepatocyte_1,5
7247,Hepatocyte_4,Hepatocyte_4,5
7248,Portal_endothelial_Cells,Portal_endothelial_Cells,5
7249,Hepatocyte_6,Hepatocyte_6,5
7250,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7251,Hepatocyte_1,Hepatocyte_1,5
7252,Hepatocyte_1,Hepatocyte_1,5
7253,Hepatocyte_4,Hepatocyte_4,5
7254,Hepatocyte_1,Hepatocyte_1,5
7255,Hepatocyte_1,Hepatocyte_1,5
7256,Hepatocyte_1,Hepatocyte_1,5
7257,Hepatic_Stellate_Cells,Hepatic_Stellate_Cells,5
7258,Hepatocyte_1,Hepatocyte_1,5
7259,Hepatocyte_1,Hepatocyte_1,5
7260,Hepatocyte_6,Hepatocyte_6,5
7261,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7262,Hepatocyte_4,Hepatocyte_4,5
7263,Hepatocyte_4,Hepatocyte_4,5
7264,Hepatocyte_1,Hepatocyte_1,5
7265,Hepatocyte_6,Hepatocyte_6,5
7266,Hepatocyte_1,Hepatocyte_1,5
7267,Periportal_LSECs,Periportal_LSECs,5
7268,Hepatocyte_1,Hepatocyte_1,5
7269,Hepatocyte_1,Hepatocyte_1,5
7270,Hepatocyte_1,Hepatocyte_4,5
7271,Hepatocyte_6,Hepatocyte_6,5
7272,Hepatocyte_2,Hepatocyte_2,5
7273,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7274,Hepatocyte_4,Hepatocyte_4,5
7275,Hepatocyte_2,Hepatocyte_2,5
7276,Hepatocyte_1,Hepatocyte_1,5
7277,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7278,Hepatocyte_1,Hepatocyte_2,5
7279,Hepatocyte_2,Hepatocyte_2,5
7280,Hepatic_Stellate_Cells,Hepatic_Stellate_Cells,5
7281,Hepatocyte_2,Hepatocyte_2,5
7282,Hepatocyte_2,Hepatocyte_4,5
7283,Hepatocyte_1,Hepatocyte_1,5
7284,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7285,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7286,Hepatocyte_1,Hepatocyte_1,5
7287,Hepatocyte_2,Hepatocyte_2,5
7288,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7289,Periportal_LSECs,Periportal_LSECs,5
7290,Hepatocyte_1,Hepatocyte_1,5
7291,Hepatocyte_1,Hepatocyte_1,5
7292,Hepatocyte_2,Hepatocyte_2,5
7293,Hepatocyte_2,Hepatocyte_2,5
7294,Hepatocyte_2,Hepatocyte_2,5
7295,Hepatocyte_4,Hepatocyte_4,5
7296,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7297,Hepatocyte_2,Hepatocyte_2,5
7298,Hepatocyte_1,Hepatocyte_1,5
7299,Hepatocyte_1,Hepatocyte_1,5
7300,Hepatocyte_1,Hepatocyte_1,5
7301,Hepatocyte_1,Hepatocyte_4,5
7302,Hepatocyte_1,Hepatocyte_1,5
7303,Hepatocyte_1,Hepatocyte_1,5
7304,Hepatocyte_4,Hepatocyte_4,5
7305,Hepatocyte_2,Hepatocyte_2,5
7306,Hepatocyte_1,Hepatocyte_4,5
7307,Hepatocyte_1,Hepatocyte_1,5
7308,Hepatocyte_4,Hepatocyte_2,5
7309,Hepatocyte_1,Hepatocyte_4,5
7310,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7311,Hepatocyte_2,Hepatocyte_2,5
7312,Hepatocyte_2,Hepatocyte_2,5
7313,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7314,Hepatocyte_2,Hepatocyte_2,5
7315,Hepatocyte_1,Hepatocyte_1,5
7316,Hepatocyte_2,Hepatocyte_2,5
7317,Hepatocyte_2,Hepatocyte_2,5
7318,Hepatocyte_2,Hepatocyte_2,5
7319,Hepatocyte_2,Hepatocyte_2,5
7320,Hepatocyte_1,Hepatocyte_6,5
7321,Hepatocyte_1,Hepatocyte_1,5
7322,Hepatocyte_1,Hepatocyte_4,5
7323,Hepatocyte_2,Hepatocyte_2,5
7324,Hepatocyte_2,Hepatocyte_2,5
7325,Hepatocyte_4,Hepatocyte_2,5
7326,Hepatocyte_2,Hepatocyte_2,5
7327,Hepatocyte_2,Hepatocyte_2,5
7328,Hepatocyte_2,Hepatocyte_2,5
7329,Hepatocyte_4,Hepatocyte_4,5
7330,Hepatocyte_4,Hepatocyte_4,5
7331,Hepatocyte_2,Hepatocyte_2,5
7332,Hepatocyte_2,Hepatocyte_2,5
7333,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7334,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7335,Hepatocyte_1,Hepatocyte_1,5
7336,Hepatocyte_1,Hepatocyte_1,5
7337,Hepatocyte_4,Hepatocyte_2,5
7338,Hepatocyte_4,Hepatocyte_4,5
7339,Hepatocyte_1,Hepatocyte_1,5
7340,Hepatocyte_1,Hepatocyte_4,5
7341,Hepatocyte_2,Hepatocyte_2,5
7342,Hepatocyte_1,Hepatocyte_2,5
7343,Hepatocyte_1,Hepatocyte_1,5
7344,Hepatocyte_1,Hepatocyte_2,5
7345,Hepatocyte_1,Hepatocyte_1,5
7346,Hepatocyte_1,Hepatocyte_1,5
7347,Hepatocyte_4,Hepatocyte_4,5
7348,Hepatocyte_4,Hepatocyte_4,5
7349,Portal_endothelial_Cells,Portal_endothelial_Cells,5
7350,Hepatocyte_1,Hepatocyte_1,5
7351,Periportal_LSECs,Periportal_LSECs,5
7352,Hepatocyte_1,Hepatocyte_4,5
7353,Hepatocyte_1,Hepatocyte_1,5
7354,Hepatocyte_4,Hepatocyte_4,5
7355,Hepatocyte_1,Hepatocyte_1,5
7356,Hepatocyte_1,Hepatocyte_1,5
7357,Hepatocyte_2,Hepatocyte_2,5
7358,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7359,Hepatocyte_6,Hepatocyte_6,5
7360,Hepatocyte_1,Hepatocyte_1,5
7361,Hepatocyte_2,Hepatocyte_2,5
7362,Hepatocyte_2,Hepatocyte_2,5
7363,Hepatocyte_1,Hepatocyte_1,5
7364,Hepatocyte_2,Hepatocyte_2,5
7365,Hepatocyte_2,Hepatocyte_2,5
7366,Hepatocyte_1,Hepatocyte_1,5
7367,Hepatocyte_1,Hepatocyte_1,5
7368,Central_venous_LSECs,Central_venous_LSECs,5
7369,Hepatocyte_1,Hepatocyte_1,5
7370,Hepatocyte_2,Hepatocyte_2,5
7371,Hepatocyte_1,Hepatocyte_1,5
7372,Hepatocyte_4,Hepatocyte_4,5
7373,gamma-delta_T_Cells_2,Hepatocyte_2,5
7374,Hepatocyte_2,Hepatocyte_2,5
7375,Hepatocyte_2,Hepatocyte_2,5
7376,Hepatocyte_2,Hepatocyte_2,5
7377,Cholangiocytes,Cholangiocytes,5
7378,Hepatocyte_4,Hepatocyte_4,5
7379,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7380,Portal_endothelial_Cells,Portal_endothelial_Cells,5
7381,Periportal_LSECs,Periportal_LSECs,5
7382,Hepatocyte_2,Hepatocyte_2,5
7383,Hepatocyte_1,Hepatocyte_1,5
7384,Hepatocyte_4,Hepatocyte_4,5
7385,Hepatocyte_4,Hepatocyte_4,5
7386,Hepatocyte_1,Hepatocyte_1,5
7387,Hepatocyte_2,Hepatocyte_2,5
7388,Hepatocyte_1,Hepatocyte_1,5
7389,Hepatocyte_4,Hepatocyte_4,5
7390,Hepatocyte_2,Hepatocyte_4,5
7391,Hepatocyte_2,Hepatocyte_2,5
7392,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7393,Hepatocyte_4,Hepatocyte_4,5
7394,Hepatocyte_4,Hepatocyte_4,5
7395,Hepatocyte_4,Hepatocyte_4,5
7396,Periportal_LSECs,Periportal_LSECs,5
7397,Hepatocyte_2,Hepatocyte_2,5
7398,Hepatocyte_1,Hepatocyte_2,5
7399,Hepatocyte_1,Hepatocyte_1,5
7400,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7401,Hepatocyte_2,Hepatocyte_2,5
7402,Hepatocyte_2,Hepatocyte_2,5
7403,Hepatocyte_4,Hepatocyte_1,5
7404,Hepatocyte_4,Hepatocyte_4,5
7405,Hepatocyte_2,Hepatocyte_2,5
7406,Hepatocyte_2,Hepatocyte_2,5
7407,Periportal_LSECs,Periportal_LSECs,5
7408,Hepatocyte_1,Hepatocyte_1,5
7409,Non-inflammatory_Macrophage,Non-inflammatory_Macrophage,5
7410,Hepatocyte_1,Hepatocyte_1,5
7411,Hepatocyte_1,Hepatocyte_4,5
7412,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7413,Hepatocyte_2,Hepatocyte_2,5
7414,Hepatocyte_1,Hepatocyte_1,5
7415,Hepatocyte_2,Hepatocyte_2,5
7416,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7417,Hepatocyte_1,Hepatocyte_1,5
7418,Hepatocyte_1,Hepatocyte_1,5
7419,Hepatocyte_2,Hepatocyte_2,5
7420,Hepatocyte_1,Hepatocyte_1,5
7421,Hepatocyte_1,Hepatocyte_1,5
7422,Hepatocyte_1,Hepatocyte_1,5
7423,Hepatocyte_2,Hepatocyte_1,5
7424,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7425,Hepatocyte_1,Hepatocyte_1,5
7426,Hepatocyte_1,Hepatocyte_4,5
7427,Hepatocyte_1,Hepatocyte_1,5
7428,Hepatocyte_2,Hepatocyte_2,5
7429,Hepatocyte_1,Hepatocyte_1,5
7430,Hepatocyte_4,Hepatocyte_4,5
7431,Hepatocyte_2,Hepatocyte_2,5
7432,Hepatocyte_4,Hepatocyte_4,5
7433,Hepatocyte_2,Hepatocyte_2,5
7434,Hepatocyte_2,Hepatocyte_2,5
7435,Hepatocyte_1,Hepatocyte_1,5
7436,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7437,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7438,Hepatocyte_1,Hepatocyte_1,5
7439,Hepatocyte_1,Hepatocyte_1,5
7440,Hepatocyte_1,Hepatocyte_1,5
7441,Hepatocyte_4,Hepatocyte_1,5
7442,Hepatocyte_4,Hepatocyte_4,5
7443,Hepatocyte_4,Hepatocyte_4,5
7444,Hepatocyte_1,Hepatocyte_1,5
7445,Hepatocyte_4,Hepatocyte_4,5
7446,Hepatocyte_2,Hepatocyte_2,5
7447,Hepatocyte_2,Hepatocyte_2,5
7448,Plasma_Cells,Plasma_Cells,5
7449,Hepatocyte_4,Hepatocyte_4,5
7450,Hepatocyte_1,Hepatocyte_4,5
7451,Hepatocyte_1,Hepatocyte_1,5
7452,Hepatocyte_1,Hepatocyte_1,5
7453,Hepatocyte_1,Hepatocyte_1,5
7454,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7455,Hepatocyte_1,Hepatocyte_1,5
7456,Hepatocyte_4,Inflammatory_Macrophage,5
7457,Hepatocyte_2,Hepatocyte_2,5
7458,Periportal_LSECs,Periportal_LSECs,5
7459,Portal_endothelial_Cells,Portal_endothelial_Cells,5
7460,Hepatocyte_2,Hepatocyte_2,5
7461,Hepatocyte_4,Hepatocyte_4,5
7462,Hepatocyte_1,Hepatocyte_1,5
7463,Hepatocyte_1,Hepatocyte_1,5
7464,Hepatocyte_2,Hepatocyte_2,5
7465,Hepatocyte_1,Hepatocyte_1,5
7466,Hepatocyte_2,Hepatocyte_2,5
7467,Hepatocyte_4,Hepatocyte_4,5
7468,Hepatocyte_6,Hepatocyte_6,5
7469,Hepatocyte_2,Hepatocyte_2,5
7470,Hepatocyte_1,Hepatocyte_1,5
7471,Hepatocyte_1,Hepatocyte_1,5
7472,Portal_endothelial_Cells,Portal_endothelial_Cells,5
7473,Hepatocyte_2,Hepatocyte_4,5
7474,Hepatocyte_1,Hepatocyte_1,5
7475,Inflammatory_Macrophage,Inflammatory_Macrophage,5
7476,Hepatocyte_6,Hepatocyte_6,5
7477,Hepatocyte_1,Hepatocyte_1,5
7478,Hepatocyte_1,Hepatocyte_1,5
7479,Hepatocyte_4,Hepatocyte_4,5
7480,Hepatocyte_1,Hepatocyte_1,5
7481,Hepatocyte_1,Hepatocyte_1,5
7482,Hepatocyte_4,Hepatocyte_4,5
7483,Hepatocyte_1,Hepatocyte_1,5
7484,Portal_endothelial_Cells,Portal_endothelial_Cells,5
7485,Hepatocyte_2,Hepatocyte_2,5
7486,Hepatocyte_4,Hepatocyte_4,5
7487,Hepatocyte_4,Hepatocyte_1,5
7488,Hepatocyte_1,Hepatocyte_1,5
7489,Hepatocyte_1,Hepatocyte_1,5
7490,Portal_endothelial_Cells,Portal_endothelial_Cells,5
7491,Hepatocyte_1,Hepatocyte_1,5
7492,Hepatocyte_4,Hepatocyte_4,5
7493,Hepatocyte_4,Hepatocyte_4,5
7494,Hepatocyte_2,Hepatocyte_2,5
7495,Hepatocyte_4,Hepatocyte_4,5
7496,Hepatocyte_4,Hepatocyte_4,5
7497,Hepatocyte_2,Hepatocyte_2,5
7498,Hepatocyte_4,Hepatocyte_4,5
7499,Hepatocyte_4,Hepatocyte_2,5
7500,Hepatocyte_4,Hepatocyte_4,5
7501,Hepatocyte_6,Hepatocyte_6,5
7502,Hepatocyte_1,Hepatocyte_1,5
