"","pred","true_label","fold"
"Cell_124294","CD8+ Cytotoxic T","CD4+/CD25 T Reg",5
"Cell_124304","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",5
"Cell_124317","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124324","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124334","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124344","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124354","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",5
"Cell_124364","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124374","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_124384","CD19+ B","CD19+ B",5
"Cell_124394","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124404","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124417","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_124424","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124434","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124444","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_124454","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124464","CD19+ B","CD19+ B",5
"Cell_124474","CD19+ B","CD19+ B",5
"Cell_124484","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_124494","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_124504","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124517","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124524","CD56+ NK","CD56+ NK",5
"Cell_124534","CD14+ Monocyte","Dendritic",5
"Cell_124544","CD8+ Cytotoxic T","CD4+/CD25 T Reg",5
"Cell_124554","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124564","CD56+ NK","CD56+ NK",5
"Cell_124574","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_124584","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124594","CD56+ NK","CD56+ NK",5
"Cell_124604","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124617","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124624","CD19+ B","CD19+ B",5
"Cell_124634","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124644","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124654","CD19+ B","CD19+ B",5
"Cell_124664","CD8+ Cytotoxic T","CD56+ NK",5
"Cell_124674","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124684","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",5
"Cell_124694","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124704","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124717","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_124724","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124734","CD56+ NK","CD56+ NK",5
"Cell_124744","CD56+ NK","CD8+ Cytotoxic T",5
"Cell_124754","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124764","CD56+ NK","CD56+ NK",5
"Cell_124774","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_124784","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",5
"Cell_124794","Dendritic","Dendritic",5
"Cell_124804","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_124817","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",5
"Cell_124824","CD56+ NK","CD56+ NK",5
"Cell_124834","CD56+ NK","CD56+ NK",5
"Cell_124844","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124854","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_124864","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_124874","CD19+ B","CD19+ B",5
"Cell_124884","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124894","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",5
"Cell_124904","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_124917","CD19+ B","CD19+ B",5
"Cell_124924","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",5
"Cell_124934","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124944","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124954","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_124964","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_124974","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_124984","CD8+ Cytotoxic T","CD56+ NK",5
"Cell_124994","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",5
"Cell_125004","CD56+ NK","CD56+ NK",5
"Cell_125017","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125024","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125034","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125044","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",5
"Cell_125054","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125064","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125074","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125084","Dendritic","Dendritic",5
"Cell_125094","CD19+ B","CD19+ B",5
"Cell_125107","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125117","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125124","CD56+ NK","CD56+ NK",5
"Cell_125134","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125144","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125154","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_125164","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125174","CD56+ NK","CD56+ NK",5
"Cell_125184","CD56+ NK","CD56+ NK",5
"Cell_125194","CD56+ NK","CD56+ NK",5
"Cell_125204","CD56+ NK","CD56+ NK",5
"Cell_125217","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125224","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",5
"Cell_125234","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125244","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125254","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125264","CD56+ NK","CD8+ Cytotoxic T",5
"Cell_125274","CD19+ B","CD19+ B",5
"Cell_125284","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",5
"Cell_125294","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125304","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125317","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125324","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125334","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125344","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125354","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",5
"Cell_125364","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_125374","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125384","CD56+ NK","CD56+ NK",5
"Cell_125394","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125404","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",5
"Cell_125417","CD56+ NK","CD56+ NK",5
"Cell_125424","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125434","CD14+ Monocyte","Dendritic",5
"Cell_125444","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125454","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",5
"Cell_125464","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_125474","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125484","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125494","CD56+ NK","CD56+ NK",5
"Cell_125504","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125517","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125524","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_125534","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125544","CD19+ B","CD19+ B",5
"Cell_125554","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_125564","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_125574","CD56+ NK","CD8+ Cytotoxic T",5
"Cell_125584","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125594","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125604","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125617","CD19+ B","CD19+ B",5
"Cell_125624","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",5
"Cell_125634","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_125644","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125654","CD56+ NK","CD56+ NK",5
"Cell_125664","CD56+ NK","CD56+ NK",5
"Cell_125674","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125684","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_125694","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_125704","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125717","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125724","CD19+ B","CD19+ B",5
"Cell_125734","CD56+ NK","CD56+ NK",5
"Cell_125744","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125754","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125764","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125774","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125784","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125794","CD8+ Cytotoxic T","CD4+/CD25 T Reg",5
"Cell_125804","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_125817","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125824","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125834","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125844","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125854","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125864","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",5
"Cell_125874","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_125884","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125894","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125904","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_125917","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125924","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125934","CD56+ NK","CD56+ NK",5
"Cell_125944","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",5
"Cell_125954","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",5
"Cell_125964","CD8+ Cytotoxic T","CD4+/CD25 T Reg",5
"Cell_125974","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_125984","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_125994","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126004","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_126017","Dendritic","Dendritic",5
"Cell_126024","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126034","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_126044","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126054","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126064","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_126074","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126084","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",5
"Cell_126094","CD8+ Cytotoxic T","CD19+ B",5
"Cell_126107","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126117","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126124","Dendritic","Dendritic",5
"Cell_126134","Dendritic","Dendritic",5
"Cell_126144","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_126154","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_126164","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_126174","CD14+ Monocyte","Dendritic",5
"Cell_126184","CD56+ NK","CD56+ NK",5
"Cell_126194","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_126204","CD56+ NK","CD8+ Cytotoxic T",5
"Cell_126217","CD19+ B","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126224","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_126234","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_126244","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_126254","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126264","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_126274","CD56+ NK","CD56+ NK",5
"Cell_126284","CD56+ NK","CD56+ NK",5
"Cell_126294","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",5
"Cell_126304","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_126317","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126324","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",5
"Cell_126334","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126344","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_126354","CD56+ NK","CD56+ NK",5
"Cell_126364","CD19+ B","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126374","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RO+ Memory",5
"Cell_126384","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_126394","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126404","CD56+ NK","CD56+ NK",5
"Cell_126417","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_126424","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_126434","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_126444","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126454","CD19+ B","CD8+ Cytotoxic T",5
"Cell_126464","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126474","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126484","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126494","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126504","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126517","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_126524","CD56+ NK","CD56+ NK",5
"Cell_126534","CD56+ NK","CD56+ NK",5
"Cell_126544","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_126554","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",5
"Cell_126564","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126574","CD8+ Cytotoxic T","CD4+/CD25 T Reg",5
"Cell_126584","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126594","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126604","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126617","CD56+ NK","CD56+ NK",5
"Cell_126624","CD56+ NK","CD56+ NK",5
"Cell_126634","CD56+ NK","CD56+ NK",5
"Cell_126644","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",5
"Cell_126654","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126664","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126674","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126684","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_126694","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_126704","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126717","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126724","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_126734","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126744","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126754","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126764","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126774","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_126784","CD19+ B","CD19+ B",5
"Cell_126794","CD19+ B","CD19+ B",5
"Cell_126804","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_126817","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126824","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_126834","CD56+ NK","CD56+ NK",5
"Cell_126844","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126854","CD56+ NK","CD56+ NK",5
"Cell_126864","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",5
"Cell_126874","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RO+ Memory",5
"Cell_126884","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",5
"Cell_126894","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_126904","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126917","CD56+ NK","CD8+ Cytotoxic T",5
"Cell_126924","CD8+ Cytotoxic T","CD56+ NK",5
"Cell_126934","CD56+ NK","CD56+ NK",5
"Cell_126944","CD56+ NK","CD8+ Cytotoxic T",5
"Cell_126954","Dendritic","Dendritic",5
"Cell_126964","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_126974","CD8+ Cytotoxic T","CD4+/CD25 T Reg",5
"Cell_126984","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_126994","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127004","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_127017","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_127024","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_127034","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127044","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127054","CD34+","CD34+",5
"Cell_127064","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127074","CD56+ NK","CD56+ NK",5
"Cell_127084","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127094","CD19+ B","CD19+ B",5
"Cell_127107","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127117","CD56+ NK","CD56+ NK",5
"Cell_127124","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_127134","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127144","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127154","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_127164","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127174","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127184","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_127194","CD56+ NK","CD56+ NK",5
"Cell_127204","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127217","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127224","CD8+ Cytotoxic T","CD4+/CD25 T Reg",5
"Cell_127234","CD19+ B","CD19+ B",5
"Cell_127244","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127254","CD8+ Cytotoxic T","CD4+/CD25 T Reg",5
"Cell_127264","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127274","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",5
"Cell_127284","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127294","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_127304","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127317","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127324","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127334","CD56+ NK","CD8+ Cytotoxic T",5
"Cell_127344","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_127354","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_127364","CD56+ NK","CD56+ NK",5
"Cell_127374","CD34+","CD34+",5
"Cell_127384","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127394","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_127404","CD56+ NK","CD56+ NK",5
"Cell_127417","CD56+ NK","CD56+ NK",5
"Cell_127424","CD4+/CD25 T Reg","CD8+ Cytotoxic T",5
"Cell_127434","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",5
"Cell_127444","CD56+ NK","CD56+ NK",5
"Cell_127454","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127464","CD56+ NK","CD56+ NK",5
"Cell_127474","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_127484","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_127494","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127504","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127517","CD19+ B","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127524","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",5
"Cell_127534","CD56+ NK","CD8+ Cytotoxic T",5
"Cell_127544","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127554","Dendritic","Dendritic",5
"Cell_127564","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",5
"Cell_127574","CD56+ NK","CD56+ NK",5
"Cell_127584","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127594","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127604","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_127617","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127624","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_127634","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127644","CD14+ Monocyte","CD14+ Monocyte",5
"Cell_127654","CD56+ NK","CD8+ Cytotoxic T",5
"Cell_127664","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",5
"Cell_127674","CD19+ B","CD19+ B",5
"Cell_127684","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127694","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",5
"Cell_127704","CD4+/CD25 T Reg","CD4+/CD25 T Reg",5
"Cell_127717","Dendritic","Dendritic",5
"Cell_127724","CD56+ NK","CD8+ Cytotoxic T",5
"Cell_127734","CD8+ Cytotoxic T","CD8+ Cytotoxic T",5
"Cell_127744","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",5
