"","pred","true_label","fold"
"6448","beta","beta",4
"6449","delta","delta",4
"6450","acinar","acinar",4
"6451","acinar","acinar",4
"6452","beta","beta",4
"6453","acinar","acinar",4
"6454","ductal","ductal",4
"6455","beta","beta",4
"6456","beta","beta",4
"6457","acinar","acinar",4
"6458","ductal","ductal",4
"6459","acinar","acinar",4
"6460","acinar","acinar",4
"6461","acinar","acinar",4
"6462","alpha","alpha",4
"6463","alpha","alpha",4
"6464","acinar","acinar",4
"6465","beta","beta",4
"6466","acinar","acinar",4
"6467","alpha","alpha",4
"6468","ductal","ductal",4
"6469","acinar","acinar",4
"6470","acinar","acinar",4
"6471","delta","delta",4
"6472","beta","beta",4
"6473","beta","beta",4
"6474","ductal","ductal",4
"6475","delta","delta",4
"6476","beta","beta",4
"6477","alpha","alpha",4
"6478","quiescent_stellate","quiescent_stellate",4
"6479","alpha","alpha",4
"6480","alpha","alpha",4
"6481","alpha","alpha",4
"6482","gamma","gamma",4
"6483","ductal","ductal",4
"6484","delta","delta",4
"6485","alpha","alpha",4
"6486","epsilon","epsilon",4
"6487","ductal","ductal",4
"6488","alpha","alpha",4
"6489","activated_stellate","activated_stellate",4
"6490","ductal","ductal",4
"6491","beta","beta",4
"6492","alpha","alpha",4
"6493","alpha","alpha",4
"6494","alpha","alpha",4
"6495","alpha","alpha",4
"6496","alpha","alpha",4
"6497","acinar","acinar",4
"6498","alpha","alpha",4
"6499","ductal","ductal",4
"6500","alpha","alpha",4
"6501","acinar","acinar",4
"6502","beta","beta",4
"6503","alpha","alpha",4
"6504","acinar","gamma",4
"6505","ductal","ductal",4
"6506","alpha","alpha",4
"6507","ductal","ductal",4
"6508","alpha","alpha",4
"6509","beta","beta",4
"6510","ductal","ductal",4
"6511","alpha","alpha",4
"6512","alpha","alpha",4
"6513","alpha","alpha",4
"6514","ductal","ductal",4
"6515","activated_stellate","activated_stellate",4
"6516","activated_stellate","activated_stellate",4
"6517","alpha","alpha",4
"6518","beta","beta",4
"6519","ductal","ductal",4
"6520","alpha","alpha",4
"6521","alpha","alpha",4
"6522","ductal","ductal",4
"6523","beta","beta",4
"6524","acinar","acinar",4
"6525","alpha","alpha",4
"6526","ductal","ductal",4
"6527","acinar","acinar",4
"6528","ductal","ductal",4
"6529","alpha","alpha",4
"6530","alpha","alpha",4
"6531","acinar","acinar",4
"6532","activated_stellate","activated_stellate",4
"6533","beta","beta",4
"6534","beta","beta",4
"6535","alpha","alpha",4
"6536","alpha","alpha",4
"6537","alpha","alpha",4
"6538","acinar","beta",4
"6539","alpha","alpha",4
"6540","acinar","acinar",4
"6541","beta","beta",4
"6542","acinar","alpha",4
"6543","ductal","ductal",4
"6544","alpha","alpha",4
"6545","beta","beta",4
"6546","beta","beta",4
"6547","beta","beta",4
"6548","delta","delta",4
"6549","alpha","alpha",4
"6550","beta","beta",4
"6551","alpha","alpha",4
"6552","endothelial","endothelial",4
"6553","ductal","ductal",4
"6554","ductal","ductal",4
"6555","alpha","alpha",4
"6556","alpha","alpha",4
"6557","alpha","alpha",4
"6558","alpha","alpha",4
"6559","beta","beta",4
"6560","beta","beta",4
"6561","alpha","alpha",4
"6562","beta","beta",4
"6563","alpha","alpha",4
"6564","ductal","ductal",4
"6565","acinar","acinar",4
"6566","activated_stellate","activated_stellate",4
"6567","beta","beta",4
"6568","quiescent_stellate","activated_stellate",4
"6569","delta","delta",4
"6570","acinar","acinar",4
"6571","beta","beta",4
"6572","alpha","alpha",4
"6573","alpha","alpha",4
"6574","ductal","ductal",4
"6575","quiescent_stellate","quiescent_stellate",4
"6576","quiescent_stellate","quiescent_stellate",4
"6577","alpha","alpha",4
"6578","delta","delta",4
"6579","beta","beta",4
"6580","alpha","alpha",4
"6581","delta","delta",4
"6582","alpha","alpha",4
"6583","ductal","ductal",4
"6584","acinar","acinar",4
"6585","gamma","gamma",4
"6586","gamma","gamma",4
"6587","beta","beta",4
"6588","beta","beta",4
"6589","beta","beta",4
"6590","acinar","acinar",4
"6591","alpha","alpha",4
"6592","ductal","ductal",4
"6593","alpha","alpha",4
"6594","alpha","alpha",4
"6595","alpha","alpha",4
"6596","beta","beta",4
"6597","beta","beta",4
"6598","alpha","alpha",4
"6599","beta","beta",4
"6600","alpha","alpha",4
"6601","quiescent_stellate","activated_stellate",4
"6602","beta","beta",4
"6603","quiescent_stellate","quiescent_stellate",4
"6604","alpha","alpha",4
"6605","alpha","alpha",4
"6606","alpha","alpha",4
"6607","alpha","alpha",4
"6608","beta","beta",4
"6609","acinar","ductal",4
"6610","acinar","ductal",4
"6611","activated_stellate","activated_stellate",4
"6612","beta","beta",4
"6613","beta","beta",4
"6614","alpha","alpha",4
"6615","beta","beta",4
"6616","beta","beta",4
"6617","beta","beta",4
"6618","acinar","ductal",4
"6619","ductal","ductal",4
"6620","activated_stellate","activated_stellate",4
"6621","beta","beta",4
"6622","beta","beta",4
"6623","beta","beta",4
"6624","alpha","alpha",4
"6625","delta","delta",4
"6626","beta","beta",4
"6627","ductal","ductal",4
"6628","alpha","alpha",4
"6629","beta","beta",4
"6630","delta","delta",4
"6631","beta","beta",4
"6632","ductal","ductal",4
"6633","beta","beta",4
"6634","beta","beta",4
"6635","acinar","ductal",4
"6636","beta","beta",4
"6637","delta","delta",4
"6638","delta","delta",4
"6639","ductal","ductal",4
"6640","ductal","ductal",4
"6641","beta","beta",4
"6642","beta","beta",4
"6643","ductal","ductal",4
"6644","ductal","ductal",4
"6645","alpha","alpha",4
"6646","alpha","alpha",4
"6647","alpha","alpha",4
"6648","delta","delta",4
"6649","gamma","gamma",4
"6650","delta","delta",4
"6651","beta","beta",4
"6652","ductal","ductal",4
"6653","activated_stellate","activated_stellate",4
"6654","alpha","alpha",4
"6655","alpha","alpha",4
"6656","beta","beta",4
"6657","beta","beta",4
"6658","ductal","ductal",4
"6659","ductal","ductal",4
"6660","beta","beta",4
"6661","acinar","ductal",4
"6662","ductal","ductal",4
"6663","gamma","gamma",4
"6664","ductal","ductal",4
"6665","alpha","alpha",4
"6666","alpha","alpha",4
"6667","alpha","alpha",4
"6668","delta","delta",4
"6669","alpha","alpha",4
"6670","beta","beta",4
"6671","delta","delta",4
"6672","alpha","alpha",4
"6673","beta","beta",4
"6674","ductal","ductal",4
"6675","alpha","alpha",4
"6676","ductal","ductal",4
"6677","macrophage","macrophage",4
"6678","beta","beta",4
"6679","ductal","ductal",4
"6680","alpha","alpha",4
"6681","gamma","gamma",4
"6682","beta","beta",4
"6683","beta","beta",4
"6684","alpha","alpha",4
"6685","beta","beta",4
"6686","alpha","alpha",4
"6687","gamma","gamma",4
"6688","alpha","alpha",4
"6689","beta","beta",4
"6690","delta","delta",4
"6691","beta","beta",4
"6692","beta","beta",4
"6693","delta","beta",4
"6694","ductal","ductal",4
"6695","alpha","alpha",4
"6696","gamma","gamma",4
"6697","ductal","ductal",4
"6698","alpha","alpha",4
"6699","alpha","alpha",4
"6700","gamma","gamma",4
"6701","beta","beta",4
"6702","ductal","ductal",4
"6703","delta","delta",4
"6704","beta","beta",4
"6705","beta","beta",4
"6706","quiescent_stellate","activated_stellate",4
"6707","ductal","ductal",4
"6708","beta","beta",4
"6709","beta","beta",4
"6710","ductal","ductal",4
"6711","beta","beta",4
"6712","alpha","alpha",4
"6713","alpha","alpha",4
"6714","ductal","ductal",4
"6715","t_cell","t_cell",4
"6716","beta","beta",4
"6717","alpha","alpha",4
"6718","beta","beta",4
"6719","ductal","ductal",4
"6720","beta","beta",4
"6721","delta","delta",4
"6722","beta","beta",4
"6723","beta","beta",4
"6724","acinar","ductal",4
"6725","delta","delta",4
"6726","delta","delta",4
"6727","beta","beta",4
"6728","delta","delta",4
"6729","ductal","ductal",4
"6730","activated_stellate","activated_stellate",4
"6731","beta","beta",4
"6732","delta","delta",4
"6733","activated_stellate","activated_stellate",4
"6734","beta","beta",4
"6735","ductal","ductal",4
"6736","beta","beta",4
"6737","beta","beta",4
"6738","ductal","ductal",4
"6739","beta","beta",4
"6740","alpha","alpha",4
"6741","beta","beta",4
"6742","ductal","ductal",4
"6743","beta","beta",4
"6744","ductal","ductal",4
"6745","beta","beta",4
"6746","beta","beta",4
"6747","acinar","ductal",4
"6748","alpha","alpha",4
"6749","alpha","alpha",4
"6750","delta","delta",4
"6751","alpha","alpha",4
"6752","acinar","ductal",4
"6753","alpha","alpha",4
"6754","delta","delta",4
"6755","gamma","gamma",4
"6756","beta","beta",4
"6757","activated_stellate","activated_stellate",4
"6758","beta","beta",4
"6759","ductal","ductal",4
"6760","ductal","ductal",4
"6761","ductal","ductal",4
"6762","alpha","alpha",4
"6763","ductal","ductal",4
"6764","ductal","ductal",4
"6765","beta","beta",4
"6766","beta","beta",4
"6767","alpha","alpha",4
"6768","ductal","ductal",4
"6769","beta","beta",4
"6770","ductal","ductal",4
"6771","alpha","alpha",4
"6772","ductal","ductal",4
"6773","acinar","ductal",4
"6774","beta","beta",4
"6775","gamma","gamma",4
"6776","beta","beta",4
"6777","beta","beta",4
"6778","beta","beta",4
"6779","alpha","alpha",4
"6780","alpha","alpha",4
"6781","beta","beta",4
"6782","alpha","alpha",4
"6783","beta","beta",4
"6784","gamma","gamma",4
"6785","alpha","alpha",4
"6786","alpha","alpha",4
"6787","beta","beta",4
"6788","ductal","ductal",4
"6789","beta","beta",4
"6790","endothelial","endothelial",4
"6791","beta","beta",4
"6792","alpha","alpha",4
"6793","ductal","ductal",4
"6794","gamma","gamma",4
"6795","beta","beta",4
"6796","beta","beta",4
"6797","beta","beta",4
"6798","beta","beta",4
"6799","beta","beta",4
"6800","ductal","ductal",4
"6801","ductal","ductal",4
"6802","alpha","alpha",4
"6803","beta","beta",4
"6804","beta","beta",4
"6805","beta","beta",4
"6806","beta","beta",4
"6807","beta","beta",4
"6808","gamma","gamma",4
"6809","alpha","alpha",4
"6810","ductal","ductal",4
"6811","beta","beta",4
"6812","beta","beta",4
"6813","delta","beta",4
"6814","ductal","ductal",4
"6815","alpha","alpha",4
"6816","alpha","alpha",4
"6817","alpha","alpha",4
"6818","alpha","alpha",4
"6819","beta","beta",4
"6820","gamma","gamma",4
"6821","alpha","alpha",4
"6822","macrophage","macrophage",4
"6823","alpha","alpha",4
"6824","beta","beta",4
"6825","beta","beta",4
"6826","activated_stellate","activated_stellate",4
"6827","beta","beta",4
"6828","acinar","ductal",4
"6829","beta","beta",4
"6830","beta","beta",4
"6831","beta","beta",4
"6832","beta","beta",4
"6833","alpha","alpha",4
"6834","beta","beta",4
"6835","gamma","gamma",4
"6836","beta","beta",4
"6837","ductal","ductal",4
"6838","beta","beta",4
"6839","beta","beta",4
"6840","acinar","ductal",4
"6841","alpha","alpha",4
"6842","gamma","gamma",4
"6843","alpha","alpha",4
"6844","gamma","gamma",4
"6845","beta","beta",4
"6846","ductal","ductal",4
"6847","beta","beta",4
"6848","ductal","ductal",4
"6849","beta","beta",4
"6850","ductal","ductal",4
"6851","alpha","alpha",4
"6852","activated_stellate","activated_stellate",4
"6853","beta","beta",4
"6854","beta","beta",4
"6855","alpha","alpha",4
"6856","acinar","ductal",4
"6857","acinar","acinar",5
"6858","acinar","acinar",5
"6859","acinar","acinar",5
"6860","acinar","acinar",5
"6861","beta","beta",5
"6862","acinar","acinar",5
"6863","delta","delta",5
"6864","beta","beta",5
"6865","delta","delta",5
"6866","activated_stellate","activated_stellate",5
"6867","beta","beta",5
"6868","beta","beta",5
"6869","beta","beta",5
"6870","beta","beta",5
"6871","epsilon","ductal",5
"6872","beta","beta",5
"6873","beta","beta",5
"6874","beta","beta",5
"6875","acinar","acinar",5
"6876","delta","delta",5
"6877","delta","delta",5
"6878","acinar","acinar",5
"6879","beta","beta",5
"6880","acinar","acinar",5
"6881","alpha","alpha",5
"6882","beta","beta",5
"6883","beta","beta",5
"6884","beta","beta",5
"6885","beta","beta",5
"6886","beta","beta",5
"6887","beta","beta",5
"6888","beta","beta",5
"6889","alpha","alpha",5
"6890","alpha","alpha",5
"6891","gamma","gamma",5
"6892","beta","beta",5
"6893","delta","delta",5
"6894","alpha","alpha",5
"6895","beta","beta",5
"6896","delta","delta",5
"6897","beta","beta",5
"6898","beta","beta",5
"6899","delta","delta",5
"6900","beta","beta",5
"6901","beta","beta",5
"6902","gamma","gamma",5
"6903","beta","beta",5
"6904","delta","delta",5
"6905","beta","beta",5
"6906","beta","beta",5
"6907","alpha","alpha",5
"6908","delta","delta",5
"6909","beta","beta",5
"6910","gamma","gamma",5
"6911","delta","delta",5
"6912","ductal","ductal",5
"6913","alpha","alpha",5
"6914","alpha","alpha",5
"6915","beta","beta",5
"6916","beta","beta",5
"6917","epsilon","epsilon",5
"6918","beta","beta",5
"6919","alpha","alpha",5
"6920","beta","beta",5
"6921","gamma","gamma",5
"6922","endothelial","endothelial",5
"6923","gamma","gamma",5
"6924","acinar","acinar",5
"6925","alpha","alpha",5
"6926","gamma","gamma",5
"6927","gamma","gamma",5
"6928","alpha","alpha",5
"6929","endothelial","endothelial",5
"6930","alpha","alpha",5
"6931","beta","beta",5
"6932","gamma","gamma",5
"6933","ductal","ductal",5
"6934","ductal","ductal",5
"6935","ductal","ductal",5
"6936","quiescent_stellate","quiescent_stellate",5
"6937","endothelial","endothelial",5
"6938","acinar","acinar",5
"6939","beta","beta",5
"6940","beta","beta",5
"6941","gamma","gamma",5
"6942","beta","beta",5
"6943","quiescent_stellate","quiescent_stellate",5
"6944","endothelial","endothelial",5
"6945","activated_stellate","activated_stellate",5
"6946","beta","beta",5
"6947","beta","beta",5
"6948","endothelial","endothelial",5
"6949","endothelial","endothelial",5
"6950","endothelial","endothelial",5
"6951","beta","beta",5
"6952","ductal","ductal",5
"6953","endothelial","endothelial",5
"6954","beta","beta",5
"6955","delta","delta",5
"6956","acinar","acinar",5
"6957","ductal","ductal",5
"6958","beta","beta",5
"6959","beta","beta",5
"6960","beta","beta",5
"6961","delta","delta",5
"6962","ductal","ductal",5
"6963","alpha","alpha",5
"6964","beta","beta",5
"6965","delta","delta",5
"6966","beta","beta",5
"6967","acinar","acinar",5
"6968","beta","beta",5
"6969","beta","beta",5
"6970","beta","beta",5
"6971","delta","delta",5
"6972","beta","beta",5
"6973","beta","beta",5
"6974","beta","beta",5
"6975","delta","delta",5
"6976","beta","beta",5
"6977","beta","beta",5
"6978","beta","beta",5
"6979","acinar","acinar",5
"6980","activated_stellate","activated_stellate",5
"6981","beta","beta",5
"6982","acinar","acinar",5
"6983","beta","beta",5
"6984","ductal","ductal",5
"6985","ductal","ductal",5
"6986","beta","beta",5
"6987","beta","beta",5
"6988","beta","beta",5
"6989","beta","beta",5
"6990","delta","delta",5
"6991","beta","beta",5
"6992","beta","beta",5
"6993","beta","beta",5
"6994","beta","beta",5
"6995","beta","beta",5
"6996","beta","beta",5
"6997","delta","delta",5
"6998","activated_stellate","activated_stellate",5
"6999","beta","beta",5
"7000","beta","beta",5
"7001","gamma","gamma",5
"7002","alpha","alpha",5
"7003","beta","beta",5
"7004","delta","delta",5
"7005","alpha","alpha",5
"7006","gamma","gamma",5
"7007","gamma","gamma",5
"7008","beta","beta",5
"7009","alpha","alpha",5
"7010","delta","delta",5
"7011","beta","beta",5
"7012","beta","beta",5
"7013","gamma","gamma",5
"7014","delta","beta",5
"7015","alpha","alpha",5
"7016","alpha","alpha",5
"7017","endothelial","endothelial",5
"7018","beta","beta",5
"7019","beta","beta",5
"7020","beta","beta",5
"7021","delta","delta",5
"7022","ductal","ductal",5
"7023","alpha","alpha",5
"7024","beta","beta",5
"7025","beta","beta",5
"7026","macrophage","macrophage",5
"7027","delta","delta",5
"7028","gamma","gamma",5
"7029","epsilon","epsilon",5
"7030","beta","beta",5
"7031","beta","beta",5
"7032","delta","delta",5
"7033","beta","beta",5
"7034","beta","beta",5
"7035","beta","beta",5
"7036","ductal","ductal",5
"7037","beta","beta",5
"7038","quiescent_stellate","quiescent_stellate",5
"7039","beta","beta",5
"7040","ductal","ductal",5
"7041","alpha","alpha",5
"7042","delta","delta",5
"7043","delta","delta",5
"7044","gamma","gamma",5
"7045","activated_stellate","activated_stellate",5
"7046","beta","beta",5
"7047","endothelial","endothelial",5
"7048","epsilon","epsilon",5
"7049","beta","beta",5
"7050","endothelial","endothelial",5
"7051","beta","beta",5
"7052","beta","beta",5
"7053","ductal","ductal",5
"7054","delta","beta",5
"7055","alpha","alpha",5
"7056","ductal","ductal",5
"7057","beta","beta",5
"7058","beta","beta",5
"7059","beta","beta",5
"7060","gamma","gamma",5
"7061","quiescent_stellate","quiescent_stellate",5
"7062","endothelial","endothelial",5
"7063","ductal","ductal",5
"7064","alpha","alpha",5
"7065","beta","beta",5
"7066","beta","beta",5
"7067","quiescent_stellate","quiescent_stellate",5
"7068","quiescent_stellate","quiescent_stellate",5
"7069","beta","beta",5
"7070","activated_stellate","activated_stellate",5
"7071","beta","beta",5
"7072","acinar","acinar",5
"7073","endothelial","endothelial",5
"7074","endothelial","endothelial",5
"7075","beta","beta",5
"7076","endothelial","endothelial",5
"7077","acinar","acinar",5
"7078","beta","beta",5
"7079","activated_stellate","activated_stellate",5
"7080","delta","delta",5
"7081","beta","beta",5
"7082","ductal","ductal",5
"7083","activated_stellate","activated_stellate",5
"7084","acinar","acinar",5
"7085","ductal","ductal",5
"7086","macrophage","macrophage",5
"7087","beta","beta",5
"7088","delta","delta",5
"7089","beta","beta",5
"7090","ductal","ductal",5
"7091","delta","delta",5
"7092","delta","delta",5
"7093","alpha","alpha",5
"7094","beta","beta",5
"7095","delta","delta",5
"7096","beta","beta",5
"7097","beta","beta",5
"7098","beta","beta",5
"7099","beta","beta",5
"7100","beta","beta",5
"7101","ductal","quiescent_stellate",5
"7102","delta","delta",5
"7103","ductal","ductal",5
"7104","beta","beta",5
"7105","ductal","ductal",5
"7106","beta","beta",5
"7107","acinar","acinar",5
"7108","endothelial","endothelial",5
"7109","alpha","alpha",5
"7110","delta","delta",5
"7111","beta","beta",5
"7112","delta","delta",5
"7113","delta","delta",5
"7114","beta","beta",5
"7115","ductal","ductal",5
"7116","endothelial","endothelial",5
"7117","beta","beta",5
"7118","beta","beta",5
"7119","beta","beta",5
"7120","beta","beta",5
"7121","beta","beta",5
"7122","beta","beta",5
"7123","alpha","alpha",5
"7124","ductal","ductal",5
"7125","beta","beta",5
"7126","beta","beta",5
"7127","alpha","alpha",5
"7128","beta","beta",5
"7129","beta","beta",5
"7130","beta","beta",5
"7131","gamma","gamma",5
"7132","beta","beta",5
"7133","delta","delta",5
"7134","beta","beta",5
"7135","ductal","ductal",5
"7136","ductal","ductal",5
"7137","alpha","alpha",5
"7138","beta","beta",5
"7139","alpha","alpha",5
"7140","delta","delta",5
"7141","beta","beta",5
"7142","alpha","alpha",5
"7143","alpha","alpha",5
"7144","ductal","ductal",5
"7145","beta","beta",5
"7146","beta","beta",5
"7147","ductal","ductal",5
"7148","acinar","acinar",5
"7149","beta","beta",5
"7150","alpha","alpha",5
"7151","beta","beta",5
"7152","beta","beta",5
"7153","beta","beta",5
"7154","alpha","alpha",5
"7155","beta","beta",5
"7156","beta","beta",5
"7157","beta","beta",5
"7158","alpha","alpha",5
"7159","delta","delta",5
"7160","quiescent_stellate","quiescent_stellate",5
"7161","delta","delta",5
"7162","alpha","alpha",5
"7163","alpha","alpha",5
"7164","ductal","ductal",5
"7165","ductal","ductal",5
"7166","gamma","gamma",5
"7167","ductal","ductal",5
"7168","beta","beta",5
"7169","ductal","ductal",5
"7170","beta","beta",5
"7171","beta","beta",5
"7172","beta","beta",5
"7173","delta","delta",5
"7174","beta","beta",5
"7175","beta","beta",5
"7176","beta","beta",5
"7177","quiescent_stellate","quiescent_stellate",5
"7178","beta","beta",5
"7179","alpha","alpha",5
"7180","beta","beta",5
"7181","alpha","alpha",5
"7182","delta","beta",5
"7183","acinar","acinar",5
"7184","beta","beta",5
"7185","beta","beta",5
"7186","beta","beta",5
"7187","endothelial","endothelial",5
"7188","mast","mast",5
"7189","endothelial","endothelial",5
"7190","delta","delta",5
"7191","beta","beta",5
"7192","macrophage","macrophage",5
"7193","beta","beta",5
"7194","beta","beta",5
"7195","beta","beta",5
"7196","endothelial","endothelial",5
"7197","beta","beta",5
"7198","quiescent_stellate","quiescent_stellate",5
"7199","beta","beta",5
"7200","quiescent_stellate","quiescent_stellate",5
"7201","beta","beta",5
"7202","beta","beta",5
"7203","ductal","ductal",5
"7204","beta","beta",5
"7205","beta","beta",5
"7206","quiescent_stellate","quiescent_stellate",5
"7207","quiescent_stellate","quiescent_stellate",5
"7208","endothelial","endothelial",5
"7209","beta","beta",5
"7210","activated_stellate","activated_stellate",5
"7211","quiescent_stellate","quiescent_stellate",5
"7212","endothelial","endothelial",5
"7213","mast","mast",5
"7214","endothelial","endothelial",5
"7215","activated_stellate","quiescent_stellate",5
"7216","quiescent_stellate","quiescent_stellate",5
"7217","beta","beta",5
"7218","delta","delta",5
"7219","delta","delta",5
"7220","alpha","alpha",5
"7221","alpha","alpha",5
"7222","ductal","ductal",5
"7223","alpha","alpha",5
"7224","alpha","alpha",5
"7225","delta","delta",5
"7226","delta","delta",5
"7227","acinar","ductal",5
"7228","alpha","alpha",5
"7229","alpha","alpha",5
"7230","beta","beta",5
"7231","delta","delta",5
"7232","alpha","alpha",5
"7233","alpha","alpha",5
"7234","beta","beta",5
"7235","gamma","gamma",5
"7236","ductal","ductal",5
"7237","alpha","alpha",5
"7238","beta","beta",5
"7239","alpha","alpha",5
"7240","alpha","alpha",5
"7241","beta","beta",5
"7242","ductal","ductal",5
"7243","alpha","alpha",5
"7244","activated_stellate","activated_stellate",5
"7245","alpha","alpha",5
"7246","alpha","alpha",5
"7247","activated_stellate","activated_stellate",5
"7248","alpha","alpha",5
"7249","delta","delta",5
"7250","alpha","alpha",5
"7251","macrophage","macrophage",5
"7252","delta","delta",5
"7253","alpha","alpha",5
"7254","alpha","alpha",5
"7255","delta","delta",5
"7256","alpha","alpha",5
"7257","alpha","alpha",5
"7258","ductal","ductal",5
"7259","alpha","alpha",5
"7260","ductal","ductal",5
"7261","gamma","gamma",5
"7262","alpha","alpha",5
"7263","beta","beta",5
"7264","gamma","gamma",5
"7265","alpha","alpha",5
"7266","alpha","alpha",5
"7267","alpha","alpha",5
"7268","alpha","alpha",5
"7269","gamma","gamma",5
"7270","beta","beta",5
"7271","ductal","ductal",5
"7272","alpha","alpha",5
"7273","alpha","alpha",5
"7274","beta","beta",5
"7275","alpha","alpha",5
"7276","beta","beta",5
"7277","activated_stellate","activated_stellate",5
"7278","alpha","alpha",5
"7279","beta","beta",5
"7280","beta","beta",5
"7281","alpha","alpha",5
"7282","alpha","alpha",5
"7283","ductal","ductal",5
"7284","gamma","gamma",5
"7285","alpha","alpha",5
"7286","alpha","alpha",5
"7287","ductal","ductal",5
"7288","alpha","alpha",5
"7289","delta","delta",5
"7290","alpha","alpha",5
"7291","alpha","alpha",5
"7292","beta","beta",5
"7293","alpha","alpha",5
"7294","ductal","ductal",5
"7295","alpha","alpha",5
"7296","alpha","alpha",5
"7297","alpha","alpha",5
"7298","beta","beta",5
"7299","alpha","alpha",5
"7300","activated_stellate","activated_stellate",5
"7301","gamma","gamma",5
"7302","delta","beta",5
"7303","activated_stellate","activated_stellate",5
"7304","schwann","schwann",5
"7305","alpha","alpha",5
"7306","alpha","alpha",5
"7307","alpha","alpha",5
"7308","alpha","alpha",5
"7309","alpha","alpha",5
"7310","beta","beta",5
"7311","alpha","alpha",5
"7312","ductal","ductal",5
"7313","ductal","ductal",5
"7314","ductal","ductal",5
"7315","alpha","alpha",5
"7316","gamma","gamma",5
"7317","activated_stellate","activated_stellate",5
"7318","alpha","alpha",5
"7319","ductal","ductal",5
"7320","beta","beta",5
"7321","activated_stellate","activated_stellate",5
"7322","endothelial","endothelial",5
"7323","beta","beta",5
"7324","alpha","alpha",5
"7325","alpha","alpha",5
"7326","beta","beta",5
"7327","alpha","alpha",5
"7328","beta","beta",5
"7329","activated_stellate","activated_stellate",5
"7330","alpha","alpha",5
"7331","endothelial","endothelial",5
"7332","gamma","gamma",5
"7333","alpha","alpha",5
"7334","ductal","ductal",5
"7335","beta","beta",5
"7336","alpha","alpha",5
"7337","acinar","ductal",5
"7338","delta","delta",5
"7339","ductal","ductal",5
"7340","beta","beta",5
"7341","alpha","alpha",5
"7342","ductal","ductal",5
"7343","ductal","ductal",5
"7344","ductal","ductal",5
"7345","activated_stellate","activated_stellate",5
"7346","acinar","ductal",5
"7347","alpha","alpha",5
"7348","activated_stellate","activated_stellate",5
"7349","alpha","alpha",5
"7350","alpha","alpha",5
"7351","beta","beta",5
"7352","alpha","alpha",5
"7353","beta","beta",5
"7354","alpha","alpha",5
"7355","ductal","ductal",5
"7356","delta","delta",5
"7357","macrophage","macrophage",5
"7358","ductal","ductal",5
"7359","alpha","alpha",5
"7360","ductal","ductal",5
"7361","ductal","ductal",5
"7362","alpha","alpha",5
"7363","alpha","alpha",5
"7364","ductal","ductal",5
"7365","activated_stellate","activated_stellate",5
"7366","beta","beta",5
"7367","alpha","alpha",5
"7368","beta","beta",5
"7369","ductal","ductal",5
"7370","alpha","alpha",5
"7371","alpha","alpha",5
"7372","beta","beta",5
"7373","beta","beta",5
"7374","beta","beta",5
"7375","macrophage","macrophage",5
"7376","alpha","alpha",5
"7377","beta","beta",5
"7378","beta","beta",5
"7379","alpha","alpha",5
"7380","beta","beta",5
"7381","beta","beta",5
"7382","ductal","ductal",5
"7383","alpha","alpha",5
"7384","alpha","alpha",5
"7385","alpha","alpha",5
"7386","alpha","alpha",5
"7387","delta","delta",5
"7388","beta","beta",5
"7389","beta","beta",5
"7390","quiescent_stellate","quiescent_stellate",5
"7391","alpha","alpha",5
"7392","quiescent_stellate","quiescent_stellate",5
"7393","ductal","ductal",5
"7394","gamma","gamma",5
"7395","alpha","alpha",5
"7396","ductal","ductal",5
"7397","macrophage","macrophage",5
"7398","alpha","alpha",5
"7399","gamma","gamma",5
"7400","ductal","ductal",5
"7401","beta","beta",5
"7402","beta","beta",5
"7403","alpha","alpha",5
"7404","gamma","gamma",5
"7405","ductal","ductal",5
"7406","alpha","alpha",5
"7407","alpha","alpha",5
"7408","alpha","alpha",5
"7409","activated_stellate","activated_stellate",5
"7410","ductal","ductal",5
"7411","alpha","alpha",5
"7412","activated_stellate","activated_stellate",5
"7413","alpha","alpha",5
"7414","gamma","gamma",5
"7415","gamma","gamma",5
"7416","alpha","alpha",5
"7417","alpha","alpha",5
"7418","alpha","alpha",5
"7419","beta","beta",5
"7420","ductal","ductal",5
"7421","alpha","alpha",5
"7422","alpha","alpha",5
"7423","gamma","gamma",5
"7424","mast","mast",5
"7425","alpha","alpha",5
"7426","alpha","alpha",5
"7427","ductal","ductal",5
"7428","activated_stellate","activated_stellate",5
"7429","ductal","ductal",5
"7430","activated_stellate","activated_stellate",5
"7431","quiescent_stellate","quiescent_stellate",5
"7432","activated_stellate","activated_stellate",5
"7433","activated_stellate","activated_stellate",5
"7434","alpha","alpha",5
"7435","alpha","alpha",5
"7436","alpha","alpha",5
"7437","schwann","schwann",5
"7438","beta","beta",5
"7439","ductal","ductal",5
"7440","beta","beta",5
"7441","ductal","ductal",5
"7442","ductal","ductal",5
"7443","delta","delta",5
"7444","delta","delta",5
"7445","ductal","ductal",5
"7446","alpha","alpha",5
"7447","beta","beta",5
"7448","alpha","alpha",5
"7449","activated_stellate","activated_stellate",5
"7450","alpha","alpha",5
"7451","alpha","alpha",5
"7452","activated_stellate","activated_stellate",5
"7453","ductal","ductal",5
"7454","delta","delta",5
"7455","alpha","alpha",5
"7456","alpha","alpha",5
"7457","delta","delta",5
"7458","activated_stellate","activated_stellate",5
"7459","activated_stellate","activated_stellate",5
"7460","ductal","ductal",5
"7461","alpha","alpha",5
"7462","alpha","alpha",5
