,pred,true_label,fold
27,delta,epsilon,3
28,alpha,delta,3
29,delta,delta,3
30,beta,beta,3
31,delta,delta,3
32,ductal,ductal,3
33,beta,beta,3
34,beta,beta,3
35,beta,beta,3
36,delta,delta,3
37,beta,beta,3
38,beta,beta,3
39,beta,beta,3
40,beta,beta,3
41,delta,delta,3
42,delta,delta,3
43,ductal,ductal,3
44,beta,beta,3
45,delta,delta,3
46,beta,beta,3
47,beta,beta,3
48,ductal,ductal,3
49,beta,beta,3
50,quiescent_stellate,quiescent_stellate,3
51,alpha,alpha,3
52,alpha,alpha,3
53,delta,delta,3
54,beta,beta,3
55,beta,beta,3
56,gamma,gamma,3
57,beta,beta,3
58,gamma,gamma,3
59,alpha,alpha,3
60,alpha,alpha,3
61,beta,beta,3
62,delta,delta,3
63,delta,delta,3
64,beta,beta,3
65,beta,beta,3
66,gamma,gamma,3
67,acinar,acinar,3
68,gamma,gamma,3
69,delta,delta,3
70,beta,beta,3
71,delta,delta,3
72,beta,beta,3
73,quiescent_stellate,quiescent_stellate,3
74,quiescent_stellate,quiescent_stellate,3
75,ductal,ductal,3
76,endothelial,endothelial,3
77,endothelial,endothelial,3
78,beta,beta,3
79,mast,mast,3
80,quiescent_stellate,quiescent_stellate,3
81,beta,beta,3
82,beta,beta,3
83,beta,beta,3
84,quiescent_stellate,quiescent_stellate,3
85,beta,beta,3
86,delta,delta,3
87,delta,delta,3
88,beta,beta,3
89,delta,delta,3
90,beta,beta,3
91,alpha,alpha,3
92,alpha,alpha,3
93,endothelial,endothelial,3
94,gamma,gamma,3
95,gamma,gamma,3
96,beta,beta,3
97,endothelial,endothelial,3
98,beta,beta,3
99,endothelial,endothelial,3
100,endothelial,endothelial,3
101,endothelial,endothelial,3
102,beta,beta,3
103,beta,beta,3
104,endothelial,endothelial,3
105,delta,delta,3
106,acinar,acinar,3
107,delta,delta,3
108,delta,delta,3
109,ductal,ductal,3
110,delta,delta,3
111,beta,beta,3
112,beta,beta,3
113,beta,beta,3
114,beta,beta,3
115,alpha,alpha,3
116,beta,beta,3
117,beta,beta,3
118,beta,beta,3
119,beta,beta,3
120,beta,beta,3
121,beta,beta,3
122,beta,beta,3
123,delta,delta,3
124,delta,delta,3
125,beta,beta,3
126,ductal,ductal,3
127,beta,beta,3
128,ductal,ductal,3
129,beta,beta,3
130,beta,beta,3
131,beta,beta,3
132,beta,beta,3
133,delta,delta,3
134,beta,beta,3
135,beta,beta,3
136,beta,beta,3
137,beta,beta,3
138,beta,beta,3
139,beta,beta,3
140,alpha,alpha,3
141,beta,beta,3
142,ductal,ductal,3
143,beta,beta,3
144,delta,delta,3
145,beta,beta,3
146,beta,beta,3
147,gamma,gamma,3
148,beta,beta,3
149,endothelial,endothelial,3
150,alpha,alpha,3
151,alpha,alpha,3
152,ductal,ductal,3
153,beta,beta,3
154,beta,beta,3
155,acinar,acinar,3
156,beta,beta,3
157,beta,beta,3
158,acinar,acinar,3
159,endothelial,endothelial,3
160,alpha,alpha,3
161,beta,beta,3
162,beta,beta,3
163,macrophage,macrophage,3
164,activated_stellate,activated_stellate,3
165,delta,delta,3
166,delta,delta,3
167,beta,beta,3
168,beta,beta,3
169,ductal,ductal,3
170,beta,beta,3
171,beta,beta,3
172,beta,beta,3
173,gamma,gamma,3
174,beta,beta,3
175,beta,beta,3
176,beta,beta,3
177,gamma,gamma,3
178,alpha,alpha,3
179,beta,beta,3
180,delta,delta,3
181,alpha,alpha,3
182,beta,beta,3
183,beta,beta,3
184,delta,delta,3
185,alpha,alpha,3
186,alpha,alpha,3
187,quiescent_stellate,quiescent_stellate,3
188,endothelial,endothelial,3
189,beta,beta,3
190,activated_stellate,activated_stellate,3
191,alpha,alpha,3
192,beta,beta,3
193,beta,beta,3
194,alpha,alpha,3
195,beta,beta,3
196,activated_stellate,quiescent_stellate,3
197,alpha,alpha,3
198,ductal,ductal,3
199,beta,beta,3
200,endothelial,endothelial,3
201,beta,beta,3
202,ductal,ductal,3
203,beta,beta,3
204,beta,beta,3
205,quiescent_stellate,quiescent_stellate,3
206,alpha,alpha,3
207,gamma,gamma,3
208,alpha,alpha,3
209,quiescent_stellate,quiescent_stellate,3
210,beta,beta,3
211,quiescent_stellate,quiescent_stellate,3
212,beta,beta,3
213,endothelial,endothelial,3
214,beta,beta,3
215,acinar,acinar,3
216,beta,beta,3
217,endothelial,endothelial,3
218,endothelial,endothelial,3
219,gamma,gamma,3
220,endothelial,endothelial,3
221,endothelial,endothelial,3
222,quiescent_stellate,quiescent_stellate,3
223,alpha,alpha,3
224,beta,delta,3
225,quiescent_stellate,quiescent_stellate,3
226,acinar,acinar,3
227,acinar,acinar,3
228,activated_stellate,activated_stellate,3
229,delta,delta,3
230,delta,delta,3
231,delta,delta,3
232,acinar,acinar,3
233,beta,beta,3
234,beta,beta,3
235,beta,beta,3
236,delta,delta,3
237,beta,beta,3
238,delta,delta,3
239,acinar,acinar,3
240,beta,beta,3
241,beta,beta,3
242,acinar,acinar,3
243,beta,beta,3
244,beta,beta,3
245,delta,delta,3
246,beta,beta,3
247,beta,beta,3
248,alpha,alpha,3
249,delta,delta,3
250,activated_stellate,activated_stellate,3
251,delta,delta,3
252,delta,delta,3
253,beta,beta,3
254,beta,beta,3
255,beta,beta,3
256,delta,delta,3
257,activated_stellate,activated_stellate,3
258,activated_stellate,activated_stellate,3
259,alpha,alpha,3
260,beta,beta,3
261,beta,beta,3
262,beta,beta,3
263,beta,beta,3
264,acinar,acinar,3
265,beta,beta,3
266,ductal,ductal,3
267,alpha,alpha,3
268,beta,beta,3
269,delta,delta,3
270,alpha,alpha,3
271,beta,beta,3
272,beta,beta,3
273,beta,beta,3
274,acinar,acinar,3
275,alpha,alpha,3
276,alpha,alpha,3
277,alpha,alpha,3
278,gamma,gamma,3
279,activated_stellate,activated_stellate,3
280,ductal,ductal,3
281,beta,beta,3
282,delta,delta,3
283,activated_stellate,activated_stellate,3
284,gamma,gamma,3
285,beta,beta,3
286,beta,beta,3
287,alpha,alpha,3
288,beta,beta,3
289,delta,delta,3
290,beta,beta,3
291,beta,beta,3
292,delta,delta,3
293,beta,beta,3
294,alpha,alpha,3
295,beta,beta,3
296,delta,delta,3
297,beta,beta,3
298,beta,beta,3
299,beta,beta,3
300,beta,beta,3
301,delta,delta,3
302,beta,beta,3
303,beta,beta,3
304,beta,beta,3
305,endothelial,endothelial,3
306,quiescent_stellate,quiescent_stellate,3
307,alpha,alpha,3
308,beta,ductal,3
309,beta,beta,3
310,beta,beta,3
311,beta,beta,3
312,alpha,alpha,3
313,alpha,alpha,3
314,alpha,alpha,3
315,delta,delta,3
316,gamma,gamma,3
317,beta,beta,3
318,alpha,gamma,3
319,alpha,alpha,3
320,beta,beta,3
321,beta,beta,3
322,quiescent_stellate,quiescent_stellate,3
323,acinar,acinar,3
324,gamma,gamma,3
325,beta,beta,3
326,beta,beta,3
327,alpha,alpha,3
328,delta,delta,3
329,beta,beta,3
330,gamma,gamma,3
331,beta,beta,3
332,delta,delta,3
333,quiescent_stellate,quiescent_stellate,3
334,beta,beta,3
335,alpha,alpha,3
336,quiescent_stellate,quiescent_stellate,3
337,acinar,acinar,3
338,beta,beta,3
339,beta,beta,3
340,alpha,beta,3
341,beta,beta,3
342,beta,beta,3
343,mast,mast,3
344,beta,beta,3
345,endothelial,endothelial,3
346,beta,beta,3
347,acinar,acinar,3
348,delta,delta,3
349,beta,beta,3
350,beta,beta,3
351,endothelial,endothelial,3
352,beta,delta,3
353,gamma,gamma,3
354,beta,beta,3
355,ductal,ductal,3
356,beta,beta,3
357,quiescent_stellate,quiescent_stellate,3
358,alpha,alpha,3
359,acinar,acinar,3
360,delta,delta,3
361,alpha,alpha,3
362,endothelial,endothelial,3
363,endothelial,endothelial,3
364,beta,beta,3
365,alpha,alpha,3
366,schwann,schwann,3
367,beta,beta,3
368,endothelial,endothelial,3
369,alpha,alpha,3
370,quiescent_stellate,quiescent_stellate,3
371,endothelial,endothelial,3
372,delta,delta,3
373,gamma,gamma,3
374,beta,beta,3
375,activated_stellate,activated_stellate,3
376,epsilon,epsilon,3
377,endothelial,endothelial,3
378,quiescent_stellate,quiescent_stellate,3
379,beta,beta,3
380,alpha,alpha,3
381,beta,beta,3
382,endothelial,endothelial,3
383,t_cell,t_cell,3
384,beta,beta,3
385,beta,beta,3
386,quiescent_stellate,quiescent_stellate,3
387,alpha,alpha,3
388,endothelial,endothelial,3
389,beta,beta,3
390,delta,delta,3
391,beta,beta,3
392,ductal,ductal,3
393,alpha,alpha,3
394,delta,delta,3
395,alpha,alpha,3
396,alpha,alpha,3
397,ductal,ductal,3
398,alpha,alpha,3
399,alpha,alpha,3
400,beta,beta,3
401,beta,beta,3
402,alpha,alpha,3
403,alpha,alpha,3
404,beta,beta,3
405,alpha,alpha,3
406,ductal,ductal,3
407,ductal,ductal,3
408,ductal,ductal,3
409,alpha,alpha,3
410,alpha,alpha,3
411,beta,beta,3
412,gamma,gamma,3
413,alpha,alpha,3
414,beta,beta,3
415,beta,beta,3
416,ductal,ductal,3
417,alpha,alpha,3
418,ductal,ductal,3
419,beta,beta,3
420,ductal,ductal,3
421,beta,beta,3
422,alpha,alpha,3
423,beta,beta,3
424,ductal,ductal,3
425,ductal,ductal,3
426,alpha,alpha,3
427,activated_stellate,activated_stellate,3
428,alpha,alpha,3
429,alpha,alpha,3
430,ductal,ductal,3
431,gamma,gamma,3
432,ductal,ductal,3
433,activated_stellate,activated_stellate,3
434,beta,beta,3
435,alpha,alpha,3
436,alpha,alpha,3
437,alpha,alpha,3
438,alpha,alpha,3
439,alpha,alpha,3
440,beta,beta,3
441,alpha,alpha,3
442,beta,beta,3
443,activated_stellate,activated_stellate,3
444,endothelial,endothelial,3
445,beta,beta,3
446,beta,beta,3
447,ductal,ductal,3
448,alpha,alpha,3
449,beta,beta,3
450,delta,delta,3
451,alpha,alpha,3
452,ductal,ductal,3
453,endothelial,endothelial,3
454,beta,beta,3
455,alpha,alpha,3
456,alpha,alpha,3
457,ductal,ductal,3
458,ductal,ductal,3
459,alpha,alpha,3
460,beta,beta,3
461,alpha,alpha,3
462,alpha,alpha,3
463,alpha,alpha,3
464,ductal,ductal,3
465,alpha,alpha,3
466,alpha,alpha,3
467,alpha,alpha,3
468,gamma,gamma,3
469,alpha,alpha,3
470,beta,beta,3
471,ductal,ductal,3
472,ductal,ductal,3
473,alpha,alpha,3
474,alpha,alpha,3
475,macrophage,macrophage,3
476,delta,delta,3
477,alpha,alpha,3
478,gamma,gamma,3
479,alpha,alpha,3
480,gamma,gamma,3
481,activated_stellate,activated_stellate,3
482,alpha,alpha,3
483,ductal,ductal,3
484,alpha,alpha,3
485,alpha,alpha,3
486,beta,beta,3
487,alpha,alpha,3
488,beta,beta,3
489,alpha,alpha,3
490,gamma,gamma,3
491,alpha,alpha,3
492,beta,beta,3
493,beta,beta,3
494,alpha,alpha,3
495,beta,beta,3
496,alpha,alpha,3
497,quiescent_stellate,quiescent_stellate,3
498,alpha,alpha,3
499,quiescent_stellate,quiescent_stellate,3
500,ductal,ductal,3
501,beta,beta,3
502,beta,beta,3
503,beta,beta,3
504,beta,beta,3
505,ductal,ductal,3
506,beta,beta,3
507,alpha,alpha,3
508,ductal,ductal,3
509,alpha,alpha,3
510,alpha,alpha,3
511,ductal,ductal,3
512,delta,delta,3
513,beta,beta,3
514,ductal,ductal,3
515,acinar,ductal,3
516,beta,beta,3
517,alpha,alpha,3
518,beta,beta,3
519,beta,beta,3
520,ductal,ductal,3
521,ductal,ductal,3
522,alpha,alpha,3
523,alpha,alpha,3
524,gamma,gamma,3
525,delta,delta,3
526,activated_stellate,activated_stellate,3
527,alpha,alpha,3
528,beta,beta,3
529,beta,beta,3
530,alpha,alpha,3
531,beta,beta,3
532,delta,delta,3
533,ductal,ductal,3
534,alpha,alpha,3
535,alpha,alpha,3
536,beta,alpha,3
537,alpha,alpha,3
538,beta,beta,3
539,alpha,alpha,3
540,beta,beta,3
541,beta,beta,3
542,ductal,ductal,3
543,alpha,alpha,3
544,ductal,ductal,3
545,beta,beta,3
546,alpha,alpha,3
547,alpha,alpha,3
548,alpha,alpha,3
549,alpha,alpha,3
550,beta,beta,3
551,ductal,ductal,3
552,beta,beta,3
553,alpha,alpha,3
554,alpha,alpha,3
555,beta,beta,3
556,delta,delta,3
557,alpha,alpha,3
558,beta,beta,3
559,gamma,gamma,3
560,ductal,ductal,3
561,delta,delta,3
562,delta,delta,3
563,alpha,alpha,3
564,beta,beta,3
565,beta,beta,3
566,beta,beta,3
567,beta,beta,3
568,alpha,alpha,3
569,activated_stellate,activated_stellate,3
570,beta,beta,3
571,alpha,alpha,3
572,beta,beta,3
573,beta,beta,3
574,beta,beta,3
575,activated_stellate,activated_stellate,3
576,endothelial,endothelial,3
577,gamma,gamma,3
578,alpha,alpha,3
579,alpha,alpha,3
580,beta,beta,3
581,alpha,alpha,3
582,ductal,ductal,3
583,gamma,gamma,3
584,ductal,ductal,3
585,activated_stellate,activated_stellate,3
586,beta,beta,3
587,beta,beta,3
588,alpha,alpha,3
589,alpha,alpha,3
590,macrophage,macrophage,3
591,beta,beta,3
592,alpha,alpha,3
593,ductal,ductal,3
594,beta,beta,3
595,beta,beta,3
596,alpha,alpha,3
597,alpha,alpha,3
598,alpha,alpha,3
599,alpha,alpha,3
600,alpha,alpha,3
601,beta,beta,3
602,alpha,alpha,3
603,alpha,alpha,3
604,beta,beta,3
605,alpha,alpha,3
606,beta,beta,3
607,schwann,schwann,3
608,alpha,alpha,3
609,ductal,ductal,3
610,alpha,alpha,3
611,alpha,alpha,3
612,beta,beta,3
613,alpha,alpha,3
614,alpha,alpha,3
615,alpha,alpha,3
616,ductal,ductal,3
617,alpha,alpha,3
618,alpha,alpha,3
619,beta,beta,3
620,beta,beta,3
621,t_cell,t_cell,3
622,ductal,ductal,3
623,beta,beta,3
624,delta,delta,3
625,delta,delta,3
626,acinar,ductal,3
627,alpha,alpha,3
628,alpha,alpha,3
629,alpha,alpha,3
630,ductal,ductal,3
631,ductal,ductal,3
632,delta,delta,3
633,delta,delta,3
634,ductal,ductal,3
635,ductal,ductal,3
636,delta,delta,3
637,epsilon,epsilon,3
638,beta,beta,3
639,alpha,alpha,3
640,alpha,alpha,3
641,alpha,alpha,3
642,macrophage,macrophage,3
643,ductal,ductal,3
644,alpha,alpha,3
645,beta,beta,3
646,activated_stellate,activated_stellate,3
647,beta,beta,3
648,beta,beta,3
649,beta,beta,3
650,alpha,alpha,3
651,ductal,ductal,3
652,beta,beta,3
653,ductal,ductal,3
654,alpha,alpha,3
655,alpha,alpha,3
656,alpha,alpha,3
657,alpha,alpha,3
658,alpha,alpha,3
659,alpha,alpha,3
660,alpha,alpha,3
661,beta,beta,3
662,alpha,alpha,3
663,beta,beta,3
664,alpha,alpha,3
665,ductal,ductal,3
666,alpha,alpha,3
667,ductal,ductal,3
668,beta,beta,3
669,alpha,alpha,3
670,alpha,alpha,3
671,ductal,ductal,3
672,alpha,alpha,3
673,gamma,gamma,3
674,beta,beta,3
675,alpha,alpha,3
676,activated_stellate,activated_stellate,3
677,ductal,ductal,3
678,activated_stellate,activated_stellate,3
679,activated_stellate,activated_stellate,3
680,beta,beta,3
681,endothelial,endothelial,3
682,beta,beta,3
683,ductal,ductal,3
684,beta,beta,3
685,beta,beta,3
686,ductal,ductal,3
687,delta,delta,3
688,beta,beta,3
689,ductal,ductal,3
690,beta,beta,3
691,ductal,ductal,3
692,gamma,gamma,3
693,ductal,ductal,3
694,beta,beta,3
695,ductal,ductal,3
696,ductal,ductal,3
697,gamma,gamma,3
698,alpha,alpha,3
699,activated_stellate,activated_stellate,3
700,beta,beta,3
701,activated_stellate,activated_stellate,3
702,beta,beta,3
703,alpha,alpha,3
704,acinar,ductal,3
705,alpha,alpha,3
706,alpha,alpha,3
707,ductal,ductal,3
708,alpha,alpha,3
709,beta,beta,3
710,alpha,alpha,3
711,alpha,alpha,3
712,alpha,alpha,3
713,alpha,alpha,3
714,alpha,alpha,3
715,gamma,gamma,3
716,quiescent_stellate,quiescent_stellate,3
717,alpha,alpha,3
718,beta,beta,3
719,ductal,ductal,3
720,alpha,alpha,3
721,alpha,alpha,3
722,alpha,alpha,3
723,alpha,alpha,3
724,ductal,ductal,3
725,alpha,alpha,3
726,beta,beta,3
727,ductal,ductal,3
728,alpha,alpha,3
729,ductal,ductal,3
730,delta,delta,3
731,alpha,alpha,3
732,quiescent_stellate,quiescent_stellate,3
733,beta,beta,3
734,alpha,alpha,3
735,ductal,ductal,3
736,ductal,ductal,3
737,ductal,ductal,3
738,alpha,alpha,3
739,endothelial,endothelial,3
740,gamma,gamma,3
741,alpha,alpha,3
742,ductal,ductal,3
743,alpha,alpha,3
744,alpha,alpha,3
745,alpha,alpha,3
746,beta,beta,3
747,beta,beta,3
748,acinar,acinar,3
749,acinar,acinar,3
750,acinar,acinar,3
751,acinar,acinar,3
752,acinar,acinar,3
753,acinar,acinar,3
754,acinar,acinar,3
755,acinar,acinar,3
756,acinar,acinar,3
757,acinar,acinar,3
758,acinar,acinar,3
759,acinar,acinar,3
760,acinar,acinar,3
761,acinar,acinar,3
762,acinar,acinar,3
763,alpha,alpha,3
764,delta,delta,3
765,acinar,acinar,3
766,acinar,acinar,3
767,activated_stellate,activated_stellate,3
768,acinar,acinar,3
769,acinar,acinar,3
770,acinar,acinar,3
771,alpha,alpha,3
772,acinar,acinar,3
773,delta,delta,3
774,acinar,acinar,3
775,acinar,acinar,3
776,beta,beta,3
777,acinar,acinar,3
778,beta,beta,3
779,beta,beta,3
780,alpha,alpha,3
781,delta,delta,3
782,beta,beta,3
783,alpha,alpha,3
784,alpha,alpha,3
785,beta,beta,3
786,alpha,alpha,3
787,alpha,alpha,3
788,beta,beta,3
789,acinar,acinar,3
790,acinar,acinar,3
791,beta,beta,3
792,acinar,acinar,3
793,acinar,acinar,3
794,acinar,acinar,3
795,acinar,acinar,3
796,alpha,alpha,3
797,beta,beta,3
798,ductal,ductal,3
799,alpha,alpha,3
800,beta,beta,3
801,beta,beta,3
802,acinar,acinar,3
803,alpha,alpha,3
804,delta,delta,3
805,alpha,alpha,3
806,acinar,acinar,3
807,beta,beta,3
808,alpha,alpha,3
809,ductal,ductal,3
810,alpha,alpha,3
811,alpha,beta,3
812,endothelial,endothelial,3
813,beta,beta,3
814,alpha,alpha,3
815,delta,delta,3
816,beta,delta,3
817,alpha,alpha,3
818,alpha,alpha,3
819,alpha,alpha,3
820,activated_stellate,activated_stellate,3
821,beta,beta,3
822,ductal,ductal,3
823,activated_stellate,activated_stellate,3
824,acinar,acinar,3
825,activated_stellate,activated_stellate,3
826,beta,beta,3
827,alpha,alpha,3
828,alpha,alpha,3
829,beta,beta,3
830,alpha,alpha,3
831,alpha,alpha,3
832,alpha,alpha,3
833,acinar,acinar,3
834,alpha,alpha,3
835,alpha,alpha,3
836,beta,beta,3
837,alpha,alpha,3
838,alpha,alpha,3
839,alpha,alpha,3
840,alpha,alpha,3
841,alpha,alpha,3
842,alpha,alpha,3
843,ductal,ductal,3
844,alpha,alpha,3
845,alpha,alpha,3
846,beta,beta,3
847,alpha,alpha,3
848,beta,beta,3
849,alpha,alpha,3
850,acinar,acinar,3
851,ductal,ductal,3
852,beta,beta,3
853,ductal,ductal,3
854,gamma,gamma,3
855,alpha,alpha,3
856,alpha,alpha,3
857,beta,beta,3
858,alpha,alpha,3
859,ductal,ductal,3
860,alpha,alpha,3
861,acinar,acinar,3
862,beta,beta,3
863,acinar,acinar,3
864,alpha,alpha,3
865,acinar,acinar,3
866,beta,beta,3
867,ductal,ductal,3
868,macrophage,macrophage,3
869,gamma,gamma,3
870,acinar,acinar,3
871,alpha,alpha,3
872,alpha,alpha,3
873,beta,beta,3
874,alpha,alpha,3
875,activated_stellate,activated_stellate,3
876,acinar,acinar,3
877,ductal,ductal,3
878,alpha,alpha,3
879,beta,beta,3
880,ductal,ductal,3
881,alpha,alpha,3
882,alpha,alpha,3
883,endothelial,endothelial,3
884,ductal,ductal,3
885,gamma,gamma,3
886,alpha,alpha,3
887,ductal,ductal,3
888,acinar,acinar,3
889,endothelial,endothelial,3
890,alpha,alpha,3
891,alpha,alpha,3
892,alpha,alpha,3
893,alpha,alpha,3
894,alpha,alpha,3
895,beta,beta,3
896,alpha,alpha,3
897,beta,beta,3
898,ductal,ductal,3
899,beta,beta,3
900,beta,beta,3
901,ductal,ductal,3
902,acinar,acinar,3
903,endothelial,endothelial,3
904,beta,beta,3
905,beta,delta,3
906,ductal,ductal,3
907,endothelial,endothelial,3
908,gamma,gamma,3
909,alpha,alpha,3
910,acinar,acinar,3
911,alpha,alpha,3
912,endothelial,endothelial,3
913,quiescent_stellate,quiescent_stellate,3
914,acinar,acinar,3
915,beta,beta,3
916,alpha,alpha,3
917,alpha,alpha,3
918,alpha,alpha,3
919,beta,beta,3
920,delta,delta,3
921,ductal,ductal,3
922,alpha,alpha,3
923,alpha,alpha,3
924,ductal,ductal,3
925,beta,beta,3
926,beta,beta,3
927,alpha,alpha,3
928,alpha,alpha,3
929,beta,beta,3
930,beta,beta,3
931,beta,beta,3
932,alpha,alpha,3
933,acinar,acinar,3
934,acinar,acinar,3
935,acinar,acinar,3
936,acinar,acinar,3
937,acinar,acinar,3
938,acinar,acinar,3
939,delta,delta,3
940,acinar,acinar,3
941,acinar,acinar,3
942,acinar,acinar,3
943,acinar,acinar,3
944,acinar,acinar,3
945,beta,beta,3
946,acinar,acinar,3
947,acinar,acinar,3
948,beta,beta,3
949,acinar,acinar,3
950,acinar,acinar,3
951,acinar,acinar,3
952,ductal,ductal,3
953,acinar,acinar,3
954,delta,delta,3
955,acinar,acinar,3
956,acinar,acinar,3
957,ductal,ductal,3
958,beta,beta,3
959,beta,beta,3
960,acinar,acinar,3
961,beta,beta,3
962,alpha,alpha,3
963,ductal,acinar,3
964,acinar,acinar,3
965,acinar,acinar,3
966,beta,beta,3
967,beta,beta,3
968,acinar,acinar,3
969,ductal,ductal,3
970,alpha,alpha,3
971,alpha,alpha,3
972,acinar,acinar,3
973,ductal,ductal,3
974,delta,delta,3
975,acinar,acinar,3
976,ductal,ductal,3
977,acinar,acinar,3
978,beta,beta,3
979,beta,beta,3
980,ductal,ductal,3
981,beta,beta,3
982,alpha,alpha,3
983,delta,delta,3
984,beta,beta,3
985,activated_stellate,activated_stellate,3
986,ductal,ductal,3
987,acinar,acinar,3
988,alpha,alpha,3
989,alpha,alpha,3
990,acinar,acinar,3
991,acinar,acinar,3
992,acinar,acinar,3
993,acinar,acinar,3
994,beta,beta,3
995,acinar,acinar,3
996,alpha,alpha,3
997,beta,beta,3
998,beta,beta,3
999,beta,beta,3
1000,alpha,alpha,3
1001,ductal,ductal,3
1002,alpha,alpha,3
1003,beta,beta,3
1004,beta,beta,3
1005,alpha,alpha,3
1006,beta,beta,3
1007,alpha,alpha,3
1008,beta,beta,3
1009,beta,beta,3
1010,beta,beta,3
1011,alpha,alpha,3
1012,alpha,alpha,3
1013,beta,beta,3
1014,alpha,alpha,3
1015,beta,beta,3
1016,beta,beta,3
1017,acinar,acinar,3
1018,ductal,ductal,3
1019,alpha,alpha,3
1020,ductal,ductal,3
1021,alpha,alpha,3
1022,beta,beta,3
1023,ductal,ductal,3
1024,alpha,alpha,3
1025,beta,beta,3
1026,acinar,acinar,3
1027,beta,beta,3
1028,beta,beta,3
1029,alpha,alpha,3
1030,alpha,alpha,3
1031,alpha,alpha,3
1032,beta,beta,3
1033,acinar,acinar,3
1034,acinar,acinar,3
1035,ductal,ductal,3
1036,alpha,alpha,3
1037,alpha,alpha,3
1038,alpha,alpha,3
1039,alpha,alpha,3
1040,quiescent_stellate,quiescent_stellate,3
1041,alpha,alpha,3
1042,alpha,alpha,3
1043,alpha,alpha,3
1044,alpha,alpha,3
1045,alpha,alpha,3
1046,beta,beta,3
1047,beta,beta,3
1048,alpha,alpha,3
1049,alpha,alpha,3
1050,alpha,alpha,3
1051,ductal,ductal,3
1052,alpha,alpha,3
1053,alpha,alpha,3
1054,alpha,quiescent_stellate,3
1055,alpha,alpha,3
1056,beta,beta,3
1057,alpha,alpha,3
1058,alpha,alpha,3
1059,alpha,alpha,3
1060,alpha,alpha,3
1061,alpha,alpha,3
1062,beta,beta,3
1063,alpha,alpha,3
1064,alpha,alpha,3
1065,ductal,ductal,3
1066,alpha,alpha,3
1067,alpha,alpha,3
1068,acinar,acinar,3
1069,acinar,acinar,3
1070,alpha,alpha,3
1071,ductal,ductal,3
1072,alpha,alpha,3
1073,alpha,alpha,3
1074,alpha,alpha,3
1075,acinar,acinar,3
1076,beta,beta,3
1077,activated_stellate,activated_stellate,3
1078,alpha,alpha,3
1079,ductal,ductal,3
1080,endothelial,endothelial,3
1081,alpha,alpha,3
1082,beta,beta,3
1083,beta,beta,3
1084,beta,beta,3
1085,acinar,acinar,3
1086,alpha,alpha,3
1087,ductal,ductal,3
1088,alpha,alpha,3
1089,activated_stellate,activated_stellate,3
1090,ductal,ductal,3
1091,beta,beta,3
1092,ductal,ductal,3
1093,alpha,alpha,3
1094,ductal,ductal,3
1095,alpha,alpha,3
1096,beta,beta,3
1097,alpha,alpha,3
1098,alpha,alpha,3
1099,beta,beta,3
1100,alpha,alpha,3
1101,beta,beta,3
1102,acinar,acinar,3
1103,alpha,alpha,3
1104,activated_stellate,activated_stellate,3
1105,beta,beta,3
1106,beta,beta,3
1107,delta,delta,3
1108,activated_stellate,activated_stellate,3
1109,alpha,alpha,3
1110,mast,mast,3
1111,alpha,alpha,3
1112,beta,beta,3
1113,mast,mast,3
1114,acinar,acinar,3
1115,quiescent_stellate,quiescent_stellate,3
1116,alpha,alpha,3
1117,quiescent_stellate,quiescent_stellate,3
1118,endothelial,endothelial,3
1119,endothelial,endothelial,3
1120,quiescent_stellate,quiescent_stellate,3
1121,beta,beta,3
1122,activated_stellate,activated_stellate,3
1123,acinar,acinar,3
1124,acinar,acinar,3
1125,acinar,acinar,3
1126,acinar,acinar,3
1127,acinar,acinar,3
1128,delta,delta,3
1129,acinar,acinar,3
1130,acinar,acinar,3
1131,acinar,acinar,3
1132,acinar,acinar,3
1133,acinar,acinar,3
1134,acinar,acinar,3
1135,acinar,acinar,3
1136,acinar,acinar,3
1137,acinar,acinar,3
1138,beta,beta,3
1139,ductal,ductal,3
1140,acinar,acinar,3
1141,beta,beta,3
1142,acinar,acinar,3
1143,beta,beta,3
1144,acinar,acinar,3
1145,beta,beta,3
1146,beta,beta,3
1147,alpha,alpha,3
1148,delta,delta,3
1149,acinar,acinar,3
1150,acinar,acinar,3
1151,acinar,acinar,3
1152,delta,delta,3
1153,alpha,alpha,3
1154,acinar,acinar,3
1155,beta,beta,3
1156,acinar,acinar,3
1157,alpha,alpha,3
1158,alpha,alpha,3
1159,acinar,acinar,3
1160,alpha,alpha,3
1161,beta,beta,3
1162,beta,beta,3
1163,activated_stellate,activated_stellate,3
1164,ductal,ductal,3
1165,acinar,acinar,3
1166,alpha,alpha,3
1167,acinar,acinar,3
1168,delta,delta,3
1169,alpha,alpha,3
1170,alpha,alpha,3
1171,delta,delta,3
1172,beta,beta,3
1173,delta,delta,3
1174,beta,beta,3
1175,ductal,ductal,3
1176,acinar,acinar,3
1177,beta,beta,3
1178,ductal,ductal,3
1179,alpha,alpha,3
1180,beta,beta,3
1181,alpha,alpha,3
1182,beta,beta,3
1183,delta,delta,3
1184,ductal,ductal,3
1185,alpha,alpha,3
1186,alpha,alpha,3
1187,alpha,alpha,3
1188,alpha,alpha,3
1189,macrophage,macrophage,3
1190,beta,beta,3
1191,alpha,alpha,3
1192,beta,beta,3
1193,beta,beta,3
1194,beta,beta,3
1195,alpha,alpha,3
1196,alpha,alpha,3
1197,alpha,alpha,3
