"","pred","true_label","fold"
"Cell_14743","beta","beta",4
"Cell_14753","beta","beta",4
"Cell_14763","ductal","ductal",4
"Cell_14773","ductal","ductal",4
"Cell_14783","activated_stellate","activated_stellate",4
"Cell_14793","beta","beta",4
"Cell_14803","beta","beta",4
"Cell_14815","beta","beta",4
"Cell_14823","alpha","alpha",4
"Cell_14833","delta","delta",4
"Cell_14843","beta","beta",4
"Cell_14853","ductal","ductal",4
"Cell_14863","alpha","alpha",4
"Cell_14873","beta","beta",4
"Cell_14883","delta","delta",4
"Cell_14893","beta","beta",4
"Cell_14903","ductal","ductal",4
"Cell_14915","beta","beta",4
"Cell_14923","beta","beta",4
"Cell_14933","ductal","ductal",4
"Cell_14943","beta","beta",4
"Cell_14953","delta","delta",4
"Cell_14963","delta","delta",4
"Cell_14973","ductal","ductal",4
"Cell_14983","ductal","ductal",4
"Cell_14993","beta","beta",4
"Cell_15003","beta","beta",4
"Cell_15015","ductal","ductal",4
"Cell_15023","ductal","ductal",4
"Cell_15033","alpha","alpha",4
"Cell_15043","alpha","alpha",4
"Cell_15053","alpha","alpha",4
"Cell_15063","delta","delta",4
"Cell_15073","gamma","gamma",4
"Cell_15083","delta","delta",4
"Cell_15093","beta","beta",4
"Cell_15105","ductal","ductal",4
"Cell_15115","activated_stellate","activated_stellate",4
"Cell_15123","alpha","alpha",4
"Cell_15133","alpha","alpha",4
"Cell_15143","beta","beta",4
"Cell_15153","beta","beta",4
"Cell_15163","ductal","ductal",4
"Cell_15173","ductal","ductal",4
"Cell_15183","beta","beta",4
"Cell_15193","ductal","ductal",4
"Cell_15203","ductal","ductal",4
"Cell_15215","gamma","gamma",4
"Cell_15223","ductal","ductal",4
"Cell_15233","alpha","alpha",4
"Cell_15243","alpha","alpha",4
"Cell_15253","alpha","alpha",4
"Cell_15263","delta","delta",4
"Cell_15273","alpha","alpha",4
"Cell_15283","beta","beta",4
"Cell_15293","delta","delta",4
"Cell_15303","alpha","alpha",4
"Cell_15315","beta","beta",4
"Cell_15323","ductal","ductal",4
"Cell_15333","alpha","alpha",4
"Cell_15343","ductal","ductal",4
"Cell_15353","macrophage","macrophage",4
"Cell_15363","beta","beta",4
"Cell_15373","ductal","ductal",4
"Cell_15383","alpha","alpha",4
"Cell_15393","gamma","gamma",4
"Cell_15403","beta","beta",4
"Cell_15415","beta","beta",4
"Cell_15423","alpha","alpha",4
"Cell_15433","beta","beta",4
"Cell_15443","alpha","alpha",4
"Cell_15453","gamma","gamma",4
"Cell_15463","alpha","alpha",4
"Cell_15473","beta","beta",4
"Cell_15483","delta","delta",4
"Cell_15493","beta","beta",4
"Cell_15503","beta","beta",4
"Cell_15515","beta","beta",4
"Cell_15523","ductal","ductal",4
"Cell_15533","alpha","alpha",4
"Cell_15543","gamma","gamma",4
"Cell_15553","ductal","ductal",4
"Cell_15563","alpha","alpha",4
"Cell_15573","alpha","alpha",4
"Cell_15583","gamma","gamma",4
"Cell_15593","beta","beta",4
"Cell_15603","ductal","ductal",4
"Cell_15615","delta","delta",4
"Cell_15623","beta","beta",4
"Cell_15633","beta","beta",4
"Cell_15643","quiescent_stellate","activated_stellate",4
"Cell_15653","ductal","ductal",4
"Cell_15663","beta","beta",4
"Cell_15673","beta","beta",4
"Cell_15683","ductal","ductal",4
"Cell_15693","beta","beta",4
"Cell_15703","alpha","alpha",4
"Cell_15715","alpha","alpha",4
"Cell_15723","alpha","ductal",4
"Cell_15733","t_cell","t_cell",4
"Cell_15743","beta","beta",4
"Cell_15753","alpha","alpha",4
"Cell_15763","beta","beta",4
"Cell_15773","ductal","ductal",4
"Cell_15783","beta","beta",4
"Cell_15793","delta","delta",4
"Cell_15803","beta","beta",4
"Cell_15815","beta","beta",4
"Cell_15823","ductal","ductal",4
"Cell_15833","delta","delta",4
"Cell_15843","delta","delta",4
"Cell_15853","beta","beta",4
"Cell_15863","delta","delta",4
"Cell_15873","ductal","ductal",4
"Cell_15883","activated_stellate","activated_stellate",4
"Cell_15893","beta","beta",4
"Cell_15903","delta","delta",4
"Cell_15915","activated_stellate","activated_stellate",4
"Cell_15923","beta","beta",4
"Cell_15933","ductal","ductal",4
"Cell_15943","beta","beta",4
"Cell_15953","beta","beta",4
"Cell_15963","ductal","ductal",4
"Cell_15973","beta","beta",4
"Cell_15983","alpha","alpha",4
"Cell_15993","beta","beta",4
"Cell_16003","ductal","ductal",4
"Cell_16015","beta","beta",4
"Cell_16023","ductal","ductal",4
"Cell_16033","beta","beta",4
"Cell_16043","beta","beta",4
"Cell_16053","ductal","ductal",4
"Cell_16063","alpha","alpha",4
"Cell_16073","alpha","alpha",4
"Cell_16083","delta","delta",4
"Cell_16093","alpha","alpha",4
"Cell_16105","ductal","ductal",4
"Cell_16115","alpha","alpha",4
"Cell_16123","delta","delta",4
"Cell_16133","gamma","gamma",4
"Cell_16143","beta","beta",4
"Cell_16153","activated_stellate","activated_stellate",4
"Cell_16163","beta","beta",4
"Cell_16173","ductal","ductal",4
"Cell_16183","ductal","ductal",4
"Cell_16193","ductal","ductal",4
"Cell_16203","alpha","alpha",4
"Cell_16215","ductal","ductal",4
"Cell_16223","ductal","ductal",4
"Cell_16233","beta","beta",4
"Cell_16243","beta","beta",4
"Cell_16253","alpha","alpha",4
"Cell_16263","ductal","ductal",4
"Cell_16273","beta","beta",4
"Cell_16283","ductal","ductal",4
"Cell_16293","alpha","alpha",4
"Cell_16303","ductal","ductal",4
"Cell_16315","ductal","ductal",4
"Cell_16323","beta","beta",4
"Cell_16333","gamma","gamma",4
"Cell_16343","beta","beta",4
"Cell_16353","beta","beta",4
"Cell_16363","beta","beta",4
"Cell_16373","alpha","alpha",4
"Cell_16383","alpha","alpha",4
"Cell_16393","beta","beta",4
"Cell_16403","alpha","alpha",4
"Cell_16415","beta","beta",4
"Cell_16423","gamma","gamma",4
"Cell_16433","alpha","alpha",4
"Cell_16443","alpha","alpha",4
"Cell_16453","beta","beta",4
"Cell_16463","ductal","ductal",4
"Cell_16473","beta","beta",4
"Cell_16483","endothelial","endothelial",4
"Cell_16493","beta","beta",4
"Cell_16503","alpha","alpha",4
"Cell_16515","ductal","ductal",4
"Cell_16523","gamma","gamma",4
"Cell_16533","beta","beta",4
"Cell_16543","beta","beta",4
"Cell_16553","beta","beta",4
"Cell_16563","beta","beta",4
"Cell_16573","beta","beta",4
"Cell_16583","ductal","ductal",4
"Cell_16593","ductal","ductal",4
"Cell_16603","alpha","alpha",4
"Cell_16615","beta","beta",4
"Cell_16623","beta","beta",4
"Cell_16633","beta","beta",4
"Cell_16643","beta","beta",4
"Cell_16653","beta","beta",4
"Cell_16663","gamma","gamma",4
"Cell_16673","alpha","alpha",4
"Cell_16683","ductal","ductal",4
"Cell_16693","beta","beta",4
"Cell_16703","beta","beta",4
"Cell_16715","delta","beta",4
"Cell_16723","ductal","ductal",4
"Cell_16733","alpha","alpha",4
"Cell_16743","alpha","alpha",4
"Cell_16753","alpha","alpha",4
"Cell_16763","alpha","alpha",4
"Cell_16773","beta","beta",4
"Cell_16783","gamma","gamma",4
"Cell_16793","alpha","alpha",4
"Cell_16803","macrophage","macrophage",4
"Cell_16815","alpha","alpha",4
"Cell_16823","beta","beta",4
"Cell_16833","beta","beta",4
"Cell_16843","activated_stellate","activated_stellate",4
"Cell_16853","beta","beta",4
"Cell_16863","ductal","ductal",4
"Cell_16873","beta","beta",4
"Cell_16883","beta","beta",4
"Cell_16893","beta","beta",4
"Cell_16903","beta","beta",4
"Cell_16915","alpha","alpha",4
"Cell_16923","beta","beta",4
"Cell_16933","gamma","gamma",4
"Cell_16943","beta","beta",4
"Cell_16953","ductal","ductal",4
"Cell_16963","beta","beta",4
"Cell_16973","beta","beta",4
"Cell_16983","ductal","ductal",4
"Cell_16993","alpha","alpha",4
"Cell_17003","gamma","gamma",4
"Cell_17015","alpha","alpha",4
"Cell_17023","gamma","gamma",4
"Cell_17033","beta","beta",4
"Cell_17043","ductal","ductal",4
"Cell_17053","beta","beta",4
"Cell_17063","ductal","ductal",4
"Cell_17073","beta","beta",4
"Cell_17083","ductal","ductal",4
"Cell_17093","alpha","alpha",4
"Cell_17103","activated_stellate","activated_stellate",4
"Cell_17114","beta","beta",4
"Cell_17123","beta","beta",4
"Cell_17133","alpha","alpha",4
"Cell_17143","ductal","ductal",4
"Cell_1725","acinar","acinar",5
"Cell_2106","acinar","acinar",5
"Cell_3106","acinar","acinar",5
"Cell_4106","acinar","acinar",5
"Cell_5106","beta","beta",5
"Cell_6106","acinar","acinar",5
"Cell_7106","delta","delta",5
"Cell_8106","beta","beta",5
"Cell_9106","delta","delta",5
"Cell_10106","activated_stellate","activated_stellate",5
"Cell_11106","beta","beta",5
"Cell_12106","beta","beta",5
"Cell_13106","beta","beta",5
"Cell_14106","beta","beta",5
"Cell_15106","beta","ductal",5
"Cell_16106","beta","beta",5
"Cell_1726","beta","beta",5
"Cell_1816","beta","beta",5
"Cell_1916","acinar","acinar",5
"Cell_2016","delta","delta",5
"Cell_2116","delta","delta",5
"Cell_2216","acinar","acinar",5
"Cell_2316","beta","beta",5
"Cell_2416","acinar","acinar",5
"Cell_2516","alpha","alpha",5
"Cell_2616","beta","beta",5
"Cell_2716","beta","beta",5
"Cell_2816","beta","beta",5
"Cell_2916","beta","beta",5
"Cell_3016","beta","beta",5
"Cell_3116","beta","beta",5
"Cell_3216","beta","beta",5
"Cell_3316","alpha","alpha",5
"Cell_3416","alpha","alpha",5
"Cell_3516","gamma","gamma",5
"Cell_3616","beta","beta",5
"Cell_3716","delta","delta",5
"Cell_3816","alpha","alpha",5
"Cell_3916","beta","beta",5
"Cell_4016","delta","delta",5
"Cell_4116","beta","beta",5
"Cell_4216","beta","beta",5
"Cell_4316","delta","delta",5
"Cell_4416","beta","beta",5
"Cell_4516","beta","beta",5
"Cell_4616","gamma","gamma",5
"Cell_4716","beta","beta",5
"Cell_4816","delta","delta",5
"Cell_4916","beta","beta",5
"Cell_5016","beta","beta",5
"Cell_5116","alpha","alpha",5
"Cell_5216","delta","delta",5
"Cell_5316","beta","beta",5
"Cell_5416","gamma","gamma",5
"Cell_5516","delta","delta",5
"Cell_5616","ductal","ductal",5
"Cell_5716","alpha","alpha",5
"Cell_5816","alpha","alpha",5
"Cell_5916","beta","beta",5
"Cell_6016","beta","beta",5
"Cell_6116","alpha","epsilon",5
"Cell_6216","beta","beta",5
"Cell_6316","alpha","alpha",5
"Cell_6416","beta","beta",5
"Cell_6516","gamma","gamma",5
"Cell_6616","endothelial","endothelial",5
"Cell_6716","gamma","gamma",5
"Cell_6816","acinar","acinar",5
"Cell_6916","alpha","alpha",5
"Cell_7016","gamma","gamma",5
"Cell_7116","gamma","gamma",5
"Cell_7216","alpha","alpha",5
"Cell_7316","endothelial","endothelial",5
"Cell_7416","alpha","alpha",5
"Cell_7516","beta","beta",5
"Cell_7616","gamma","gamma",5
"Cell_7716","ductal","ductal",5
"Cell_7816","ductal","ductal",5
"Cell_7916","ductal","ductal",5
"Cell_8016","quiescent_stellate","quiescent_stellate",5
"Cell_8116","endothelial","endothelial",5
"Cell_8216","acinar","acinar",5
"Cell_8316","beta","beta",5
"Cell_8416","beta","beta",5
"Cell_8516","gamma","gamma",5
"Cell_8616","beta","beta",5
"Cell_8716","quiescent_stellate","quiescent_stellate",5
"Cell_8816","endothelial","endothelial",5
"Cell_8916","activated_stellate","activated_stellate",5
"Cell_9016","beta","beta",5
"Cell_9116","beta","beta",5
"Cell_9216","endothelial","endothelial",5
"Cell_9316","endothelial","endothelial",5
"Cell_9416","endothelial","endothelial",5
"Cell_9516","beta","beta",5
"Cell_9616","ductal","ductal",5
"Cell_9716","endothelial","endothelial",5
"Cell_9816","beta","beta",5
"Cell_9916","delta","delta",5
"Cell_10016","acinar","acinar",5
"Cell_10116","ductal","ductal",5
"Cell_10216","beta","beta",5
"Cell_10316","beta","beta",5
"Cell_10416","beta","beta",5
"Cell_10516","delta","delta",5
"Cell_10616","ductal","ductal",5
"Cell_10716","alpha","alpha",5
"Cell_10816","beta","beta",5
"Cell_10916","delta","delta",5
"Cell_11016","beta","beta",5
"Cell_11116","acinar","acinar",5
"Cell_11216","beta","beta",5
"Cell_11316","beta","beta",5
"Cell_11416","beta","beta",5
"Cell_11516","delta","delta",5
"Cell_11616","beta","beta",5
"Cell_11716","beta","beta",5
"Cell_11816","beta","beta",5
"Cell_11916","delta","delta",5
"Cell_12016","beta","beta",5
"Cell_12116","beta","beta",5
"Cell_12216","beta","beta",5
"Cell_12316","acinar","acinar",5
"Cell_12416","activated_stellate","activated_stellate",5
"Cell_12516","beta","beta",5
"Cell_12616","acinar","acinar",5
"Cell_12716","beta","beta",5
"Cell_12816","ductal","ductal",5
"Cell_12916","ductal","ductal",5
"Cell_13016","beta","beta",5
"Cell_13116","beta","beta",5
"Cell_13216","beta","beta",5
"Cell_13316","beta","beta",5
"Cell_13416","delta","delta",5
"Cell_13516","beta","beta",5
"Cell_13616","beta","beta",5
"Cell_13716","beta","beta",5
"Cell_13816","beta","beta",5
"Cell_13916","beta","beta",5
"Cell_14016","beta","beta",5
"Cell_14116","delta","delta",5
"Cell_14216","activated_stellate","activated_stellate",5
"Cell_14316","beta","beta",5
"Cell_14416","beta","beta",5
"Cell_14516","gamma","gamma",5
"Cell_14616","alpha","alpha",5
"Cell_14716","beta","beta",5
"Cell_14816","delta","delta",5
"Cell_14916","alpha","alpha",5
"Cell_15016","gamma","gamma",5
"Cell_15116","gamma","gamma",5
"Cell_15216","beta","beta",5
"Cell_15316","alpha","alpha",5
"Cell_15416","delta","delta",5
"Cell_15516","beta","beta",5
"Cell_15616","beta","beta",5
"Cell_15716","gamma","gamma",5
"Cell_15816","beta","beta",5
"Cell_15916","alpha","alpha",5
"Cell_16016","alpha","alpha",5
"Cell_16116","endothelial","endothelial",5
"Cell_16216","beta","beta",5
"Cell_16316","beta","beta",5
"Cell_16416","beta","beta",5
"Cell_16516","delta","delta",5
"Cell_16616","ductal","ductal",5
"Cell_16716","alpha","alpha",5
"Cell_16816","beta","beta",5
"Cell_16916","beta","beta",5
"Cell_17016","macrophage","macrophage",5
"Cell_17115","delta","delta",5
"Cell_1727","gamma","gamma",5
"Cell_1734","alpha","epsilon",5
"Cell_1744","beta","beta",5
"Cell_1754","beta","beta",5
"Cell_1764","delta","delta",5
"Cell_1774","beta","beta",5
"Cell_1784","beta","beta",5
"Cell_1794","beta","beta",5
"Cell_1804","ductal","ductal",5
"Cell_1817","beta","beta",5
"Cell_1824","quiescent_stellate","quiescent_stellate",5
"Cell_1834","beta","beta",5
"Cell_1844","ductal","ductal",5
"Cell_1854","alpha","alpha",5
"Cell_1864","delta","delta",5
"Cell_1874","delta","delta",5
"Cell_1884","gamma","gamma",5
"Cell_1894","activated_stellate","activated_stellate",5
"Cell_1904","beta","beta",5
"Cell_1917","endothelial","endothelial",5
"Cell_1924","delta","epsilon",5
"Cell_1934","beta","beta",5
"Cell_1944","endothelial","endothelial",5
"Cell_1954","beta","beta",5
"Cell_1964","beta","beta",5
"Cell_1974","ductal","ductal",5
"Cell_1984","beta","beta",5
"Cell_1994","alpha","alpha",5
"Cell_2004","ductal","ductal",5
"Cell_2017","beta","beta",5
"Cell_2024","beta","beta",5
"Cell_2034","beta","beta",5
"Cell_2044","gamma","gamma",5
"Cell_2054","quiescent_stellate","quiescent_stellate",5
"Cell_2064","endothelial","endothelial",5
"Cell_2074","ductal","ductal",5
"Cell_2084","alpha","alpha",5
"Cell_2094","beta","beta",5
"Cell_2107","beta","beta",5
"Cell_2117","quiescent_stellate","quiescent_stellate",5
"Cell_2124","quiescent_stellate","quiescent_stellate",5
"Cell_2134","beta","beta",5
"Cell_2144","activated_stellate","activated_stellate",5
"Cell_2154","beta","beta",5
"Cell_2164","acinar","acinar",5
"Cell_2174","endothelial","endothelial",5
"Cell_2184","endothelial","endothelial",5
"Cell_2194","beta","beta",5
"Cell_2204","endothelial","endothelial",5
"Cell_2217","acinar","acinar",5
"Cell_2224","beta","beta",5
"Cell_2234","activated_stellate","activated_stellate",5
"Cell_2244","delta","delta",5
"Cell_2254","beta","beta",5
"Cell_2264","ductal","ductal",5
"Cell_2274","activated_stellate","activated_stellate",5
"Cell_2284","acinar","acinar",5
"Cell_2294","ductal","ductal",5
"Cell_2304","macrophage","macrophage",5
"Cell_2317","beta","beta",5
"Cell_2324","delta","delta",5
"Cell_2334","beta","beta",5
"Cell_2344","ductal","ductal",5
"Cell_2354","delta","delta",5
"Cell_2364","delta","delta",5
"Cell_2374","alpha","alpha",5
"Cell_2384","beta","beta",5
"Cell_2394","delta","delta",5
"Cell_2404","beta","beta",5
"Cell_2417","beta","beta",5
"Cell_2424","beta","beta",5
"Cell_2434","beta","beta",5
"Cell_2444","beta","beta",5
"Cell_2454","ductal","quiescent_stellate",5
"Cell_2464","delta","delta",5
"Cell_2474","ductal","ductal",5
"Cell_2484","beta","beta",5
"Cell_2494","ductal","ductal",5
"Cell_2504","beta","beta",5
"Cell_2517","acinar","acinar",5
"Cell_2524","endothelial","endothelial",5
"Cell_2534","alpha","alpha",5
"Cell_2544","delta","delta",5
"Cell_2554","beta","beta",5
"Cell_2564","delta","delta",5
"Cell_2574","delta","delta",5
"Cell_2584","beta","beta",5
"Cell_2594","ductal","ductal",5
"Cell_2604","endothelial","endothelial",5
"Cell_2617","beta","beta",5
"Cell_2624","beta","beta",5
"Cell_2634","beta","beta",5
"Cell_2644","beta","beta",5
"Cell_2654","beta","beta",5
"Cell_2664","beta","beta",5
"Cell_2674","alpha","alpha",5
"Cell_2684","ductal","ductal",5
"Cell_2694","beta","beta",5
"Cell_2704","beta","beta",5
"Cell_2717","alpha","alpha",5
"Cell_2724","beta","beta",5
"Cell_2734","beta","beta",5
"Cell_2744","beta","beta",5
"Cell_2754","gamma","gamma",5
"Cell_2764","beta","beta",5
"Cell_2774","delta","delta",5
"Cell_2784","beta","beta",5
"Cell_2794","ductal","ductal",5
"Cell_2804","ductal","ductal",5
"Cell_2817","alpha","alpha",5
"Cell_2824","beta","beta",5
"Cell_2834","alpha","alpha",5
"Cell_2844","delta","delta",5
"Cell_2854","beta","beta",5
"Cell_2864","alpha","alpha",5
"Cell_2874","alpha","alpha",5
"Cell_2884","ductal","ductal",5
"Cell_2894","beta","beta",5
"Cell_2904","beta","beta",5
"Cell_2917","ductal","ductal",5
"Cell_2924","acinar","acinar",5
"Cell_2934","beta","beta",5
"Cell_2944","alpha","alpha",5
"Cell_2954","beta","beta",5
"Cell_2964","beta","beta",5
"Cell_2974","beta","beta",5
"Cell_2984","alpha","alpha",5
"Cell_2994","beta","beta",5
"Cell_3004","beta","beta",5
"Cell_3017","beta","beta",5
"Cell_3024","alpha","alpha",5
"Cell_3034","delta","delta",5
"Cell_3044","quiescent_stellate","quiescent_stellate",5
"Cell_3054","delta","delta",5
"Cell_3064","alpha","alpha",5
"Cell_3074","alpha","alpha",5
"Cell_3084","ductal","ductal",5
"Cell_3094","ductal","ductal",5
"Cell_3107","gamma","gamma",5
"Cell_3117","ductal","ductal",5
"Cell_3124","beta","beta",5
"Cell_3134","ductal","ductal",5
"Cell_3144","beta","beta",5
"Cell_3154","beta","beta",5
"Cell_3164","beta","beta",5
"Cell_3174","delta","delta",5
"Cell_3184","beta","beta",5
"Cell_3194","beta","beta",5
"Cell_3204","beta","beta",5
"Cell_3217","quiescent_stellate","quiescent_stellate",5
"Cell_3224","beta","beta",5
"Cell_3234","alpha","alpha",5
"Cell_3244","beta","beta",5
"Cell_3254","alpha","alpha",5
"Cell_3264","delta","beta",5
"Cell_3274","acinar","acinar",5
"Cell_3284","beta","beta",5
"Cell_3294","beta","beta",5
"Cell_3304","beta","beta",5
"Cell_3317","endothelial","endothelial",5
"Cell_3324","mast","mast",5
"Cell_3334","endothelial","endothelial",5
"Cell_3344","delta","delta",5
"Cell_3354","beta","beta",5
"Cell_3364","macrophage","macrophage",5
"Cell_3374","beta","beta",5
"Cell_3384","beta","beta",5
"Cell_3394","beta","beta",5
"Cell_3404","endothelial","endothelial",5
"Cell_3417","beta","beta",5
"Cell_3424","quiescent_stellate","quiescent_stellate",5
"Cell_3434","beta","beta",5
"Cell_3444","quiescent_stellate","quiescent_stellate",5
"Cell_3454","beta","beta",5
"Cell_3464","beta","beta",5
"Cell_3474","ductal","ductal",5
"Cell_3484","beta","beta",5
"Cell_3494","beta","beta",5
"Cell_3504","quiescent_stellate","quiescent_stellate",5
"Cell_3517","quiescent_stellate","quiescent_stellate",5
"Cell_3524","endothelial","endothelial",5
"Cell_3534","beta","beta",5
"Cell_3544","activated_stellate","activated_stellate",5
"Cell_3554","quiescent_stellate","quiescent_stellate",5
"Cell_3564","endothelial","endothelial",5
"Cell_3574","mast","mast",5
"Cell_3584","endothelial","endothelial",5
"Cell_3594","activated_stellate","quiescent_stellate",5
"Cell_3604","quiescent_stellate","quiescent_stellate",5
"Cell_3617","beta","beta",5
"Cell_3624","delta","delta",5
"Cell_3634","delta","delta",5
"Cell_3644","alpha","alpha",5
"Cell_3654","alpha","alpha",5
"Cell_3664","ductal","ductal",5
"Cell_3674","alpha","alpha",5
"Cell_3684","alpha","alpha",5
"Cell_3694","delta","delta",5
"Cell_3704","delta","delta",5
"Cell_3717","ductal","ductal",5
"Cell_3724","alpha","alpha",5
"Cell_3734","alpha","alpha",5
"Cell_3744","beta","beta",5
"Cell_3754","delta","delta",5
"Cell_3764","alpha","alpha",5
"Cell_3774","alpha","alpha",5
"Cell_3784","beta","beta",5
"Cell_3794","gamma","gamma",5
"Cell_3804","ductal","ductal",5
"Cell_3817","alpha","alpha",5
"Cell_3824","beta","beta",5
"Cell_3834","alpha","alpha",5
"Cell_3844","alpha","alpha",5
"Cell_3854","beta","beta",5
"Cell_3864","ductal","ductal",5
"Cell_3874","alpha","alpha",5
"Cell_3884","activated_stellate","activated_stellate",5
"Cell_3894","alpha","alpha",5
"Cell_3904","alpha","alpha",5
"Cell_3917","activated_stellate","activated_stellate",5
"Cell_3924","alpha","alpha",5
"Cell_3934","delta","delta",5
"Cell_3944","alpha","alpha",5
"Cell_3954","macrophage","macrophage",5
"Cell_3964","delta","delta",5
"Cell_3974","alpha","alpha",5
"Cell_3984","alpha","alpha",5
"Cell_3994","delta","delta",5
"Cell_4004","alpha","alpha",5
"Cell_4017","alpha","alpha",5
"Cell_4024","ductal","ductal",5
"Cell_4034","alpha","alpha",5
"Cell_4044","ductal","ductal",5
"Cell_4054","gamma","gamma",5
"Cell_4064","alpha","alpha",5
"Cell_4074","beta","beta",5
"Cell_4084","gamma","gamma",5
"Cell_4094","alpha","alpha",5
"Cell_4107","alpha","alpha",5
"Cell_4117","alpha","alpha",5
"Cell_4124","alpha","alpha",5
"Cell_4134","gamma","gamma",5
"Cell_4144","beta","beta",5
"Cell_4154","ductal","ductal",5
"Cell_4164","alpha","alpha",5
"Cell_4174","alpha","alpha",5
"Cell_4184","beta","beta",5
"Cell_4194","alpha","alpha",5
"Cell_4204","beta","beta",5
"Cell_4217","activated_stellate","activated_stellate",5
"Cell_4224","alpha","alpha",5
"Cell_4234","beta","beta",5
"Cell_4244","beta","beta",5
"Cell_4254","alpha","alpha",5
"Cell_4264","alpha","alpha",5
"Cell_4274","ductal","ductal",5
"Cell_4284","gamma","gamma",5
"Cell_4294","alpha","alpha",5
"Cell_4304","alpha","alpha",5
"Cell_4317","ductal","ductal",5
"Cell_4324","alpha","alpha",5
"Cell_4334","delta","delta",5
"Cell_4344","alpha","alpha",5
"Cell_4354","alpha","alpha",5
"Cell_4364","beta","beta",5
"Cell_4374","alpha","alpha",5
"Cell_4384","ductal","ductal",5
"Cell_4394","alpha","alpha",5
"Cell_4404","alpha","alpha",5
"Cell_4417","alpha","alpha",5
"Cell_4424","beta","beta",5
"Cell_4434","alpha","alpha",5
"Cell_4444","activated_stellate","activated_stellate",5
"Cell_4454","gamma","gamma",5
"Cell_4464","delta","beta",5
"Cell_4474","activated_stellate","activated_stellate",5
"Cell_4484","schwann","schwann",5
"Cell_4494","alpha","alpha",5
"Cell_4504","alpha","alpha",5
"Cell_4517","alpha","alpha",5
"Cell_4524","alpha","alpha",5
"Cell_4534","alpha","alpha",5
"Cell_4544","beta","beta",5
"Cell_4554","alpha","alpha",5
"Cell_4564","ductal","ductal",5
"Cell_4574","ductal","ductal",5
"Cell_4584","ductal","ductal",5
"Cell_4594","alpha","alpha",5
"Cell_4604","gamma","gamma",5
"Cell_4617","activated_stellate","activated_stellate",5
"Cell_4624","alpha","alpha",5
"Cell_4634","ductal","ductal",5
"Cell_4644","beta","beta",5
"Cell_4654","activated_stellate","activated_stellate",5
"Cell_4664","endothelial","endothelial",5
"Cell_4674","beta","beta",5
"Cell_4684","alpha","alpha",5
"Cell_4694","alpha","alpha",5
"Cell_4704","beta","beta",5
"Cell_4717","alpha","alpha",5
"Cell_4724","beta","beta",5
"Cell_4734","activated_stellate","activated_stellate",5
"Cell_4744","gamma","alpha",5
"Cell_4754","endothelial","endothelial",5
"Cell_4764","gamma","gamma",5
"Cell_4774","alpha","alpha",5
"Cell_4784","ductal","ductal",5
"Cell_4794","beta","beta",5
"Cell_4804","alpha","alpha",5
"Cell_4817","ductal","ductal",5
"Cell_4824","delta","delta",5
"Cell_4834","ductal","ductal",5
"Cell_4844","beta","beta",5
"Cell_4854","alpha","alpha",5
"Cell_4864","ductal","ductal",5
"Cell_4874","ductal","ductal",5
"Cell_4884","ductal","ductal",5
"Cell_4894","activated_stellate","activated_stellate",5
"Cell_4904","ductal","ductal",5
"Cell_4917","alpha","alpha",5
"Cell_4924","activated_stellate","activated_stellate",5
"Cell_4934","alpha","alpha",5
"Cell_4944","alpha","alpha",5
"Cell_4954","beta","beta",5
"Cell_4964","alpha","alpha",5
"Cell_4974","beta","beta",5
"Cell_4984","alpha","alpha",5
"Cell_4994","ductal","ductal",5
"Cell_5004","delta","delta",5
"Cell_5017","macrophage","macrophage",5
"Cell_5024","ductal","ductal",5
"Cell_5034","alpha","alpha",5
"Cell_5044","ductal","ductal",5
"Cell_5054","ductal","ductal",5
"Cell_5064","alpha","alpha",5
"Cell_5074","alpha","alpha",5
"Cell_5084","ductal","ductal",5
"Cell_5094","activated_stellate","activated_stellate",5
"Cell_5107","beta","beta",5
"Cell_5117","alpha","alpha",5
"Cell_5124","beta","beta",5
"Cell_5134","ductal","ductal",5
"Cell_5144","alpha","alpha",5
"Cell_5154","alpha","alpha",5
"Cell_5164","beta","beta",5
"Cell_5174","beta","beta",5
"Cell_5184","beta","beta",5
"Cell_5194","macrophage","macrophage",5
"Cell_5204","alpha","alpha",5
"Cell_5217","beta","beta",5
"Cell_5224","beta","beta",5
"Cell_5234","alpha","alpha",5
"Cell_5244","beta","beta",5
"Cell_5254","beta","beta",5
"Cell_5264","ductal","ductal",5
"Cell_5274","alpha","alpha",5
"Cell_5284","alpha","alpha",5
"Cell_5294","alpha","alpha",5
"Cell_5304","alpha","alpha",5
"Cell_5317","delta","delta",5
"Cell_5324","beta","beta",5
"Cell_5334","beta","beta",5
"Cell_5344","quiescent_stellate","quiescent_stellate",5
"Cell_5354","alpha","alpha",5
"Cell_5364","quiescent_stellate","quiescent_stellate",5
"Cell_5374","ductal","ductal",5
"Cell_5384","gamma","gamma",5
"Cell_5394","alpha","alpha",5
"Cell_5404","ductal","ductal",5
"Cell_5417","macrophage","macrophage",5
"Cell_5424","alpha","alpha",5
"Cell_5434","gamma","gamma",5
"Cell_5444","ductal","ductal",5
"Cell_5454","beta","beta",5
"Cell_5464","beta","beta",5
"Cell_5474","alpha","alpha",5
"Cell_5484","gamma","gamma",5
"Cell_5494","ductal","ductal",5
"Cell_5504","alpha","alpha",5
"Cell_5517","alpha","alpha",5
"Cell_5524","alpha","alpha",5
