,pred,true_label,fold
3371,beta,beta,2
3372,activated_stellate,activated_stellate,2
3373,alpha,alpha,2
3374,beta,beta,2
3375,alpha,alpha,2
3376,alpha,alpha,2
3377,beta,beta,2
3378,ductal,ductal,2
3379,ductal,ductal,2
3380,ductal,ductal,2
3381,beta,beta,2
3382,gamma,gamma,2
3383,ductal,ductal,2
3384,activated_stellate,activated_stellate,2
3385,beta,beta,2
3386,ductal,ductal,2
3387,gamma,gamma,2
3388,beta,beta,2
3389,alpha,alpha,2
3390,alpha,alpha,2
3391,beta,beta,2
3392,alpha,alpha,2
3393,alpha,alpha,2
3394,beta,beta,2
3395,beta,beta,2
3396,beta,beta,2
3397,alpha,alpha,2
3398,alpha,alpha,2
3399,beta,beta,2
3400,alpha,alpha,2
3401,beta,beta,2
3402,alpha,alpha,2
3403,beta,beta,2
3404,alpha,alpha,2
3405,beta,beta,2
3406,beta,beta,2
3407,gamma,gamma,2
3408,ductal,ductal,2
3409,activated_stellate,activated_stellate,2
3410,alpha,alpha,2
3411,ductal,ductal,2
3412,alpha,alpha,2
3413,gamma,gamma,2
3414,alpha,alpha,2
3415,gamma,gamma,2
3416,beta,beta,2
3417,alpha,alpha,2
3418,ductal,ductal,2
3419,beta,beta,2
3420,activated_stellate,activated_stellate,2
3421,alpha,alpha,2
3422,beta,beta,2
3423,beta,beta,2
3424,beta,beta,2
3425,beta,beta,2
3426,alpha,alpha,2
3427,activated_stellate,activated_stellate,2
3428,acinar,acinar,3
3429,delta,delta,3
3430,beta,beta,3
3431,delta,delta,3
3432,beta,beta,3
3433,beta,beta,3
3434,beta,beta,3
3435,beta,beta,3
3436,acinar,acinar,3
3437,activated_stellate,activated_stellate,3
3438,ductal,ductal,3
3439,acinar,acinar,3
3440,beta,beta,3
3441,beta,beta,3
3442,beta,beta,3
3443,beta,beta,3
3444,delta,delta,3
3445,beta,beta,3
3446,beta,beta,3
3447,beta,beta,3
3448,delta,delta,3
3449,beta,beta,3
3450,beta,beta,3
3451,beta,beta,3
3452,beta,beta,3
3453,delta,delta,3
3454,beta,beta,3
3455,delta,epsilon,3
3456,delta,delta,3
3457,delta,delta,3
3458,beta,beta,3
3459,delta,delta,3
3460,ductal,ductal,3
3461,beta,beta,3
3462,beta,beta,3
3463,beta,beta,3
3464,delta,delta,3
3465,beta,beta,3
3466,beta,beta,3
3467,beta,beta,3
3468,beta,beta,3
3469,delta,delta,3
3470,delta,delta,3
3471,ductal,ductal,3
3472,beta,beta,3
3473,delta,delta,3
3474,beta,beta,3
3475,beta,beta,3
3476,ductal,ductal,3
3477,beta,beta,3
3478,quiescent_stellate,quiescent_stellate,3
3479,alpha,alpha,3
3480,alpha,alpha,3
3481,delta,delta,3
3482,beta,beta,3
3483,beta,beta,3
3484,gamma,gamma,3
3485,beta,beta,3
3486,gamma,gamma,3
3487,alpha,alpha,3
3488,alpha,alpha,3
3489,beta,beta,3
3490,delta,delta,3
3491,delta,delta,3
3492,beta,beta,3
3493,beta,beta,3
3494,gamma,gamma,3
3495,acinar,acinar,3
3496,gamma,gamma,3
3497,delta,delta,3
3498,beta,beta,3
3499,delta,delta,3
3500,beta,beta,3
3501,quiescent_stellate,quiescent_stellate,3
3502,quiescent_stellate,quiescent_stellate,3
3503,ductal,ductal,3
3504,endothelial,endothelial,3
3505,endothelial,endothelial,3
3506,beta,beta,3
3507,mast,mast,3
3508,quiescent_stellate,quiescent_stellate,3
3509,beta,beta,3
3510,beta,beta,3
3511,beta,beta,3
3512,quiescent_stellate,quiescent_stellate,3
3513,beta,beta,3
3514,delta,delta,3
3515,delta,delta,3
3516,beta,beta,3
3517,delta,delta,3
3518,beta,beta,3
3519,alpha,alpha,3
3520,alpha,alpha,3
3521,endothelial,endothelial,3
3522,gamma,gamma,3
3523,gamma,gamma,3
3524,beta,beta,3
3525,endothelial,endothelial,3
3526,beta,beta,3
3527,endothelial,endothelial,3
3528,endothelial,endothelial,3
3529,endothelial,endothelial,3
3530,beta,beta,3
3531,beta,beta,3
3532,endothelial,endothelial,3
3533,delta,delta,3
3534,acinar,acinar,3
3535,delta,delta,3
3536,delta,delta,3
3537,ductal,ductal,3
3538,delta,delta,3
3539,beta,beta,3
3540,beta,beta,3
3541,beta,beta,3
3542,beta,beta,3
3543,alpha,alpha,3
3544,beta,beta,3
3545,beta,beta,3
3546,beta,beta,3
3547,beta,beta,3
3548,beta,beta,3
3549,beta,beta,3
3550,beta,beta,3
3551,delta,delta,3
3552,delta,delta,3
3553,beta,beta,3
3554,ductal,ductal,3
3555,beta,beta,3
3556,ductal,ductal,3
3557,beta,beta,3
3558,beta,beta,3
3559,beta,beta,3
3560,beta,beta,3
3561,delta,delta,3
3562,beta,beta,3
3563,beta,beta,3
3564,beta,beta,3
3565,beta,beta,3
3566,beta,beta,3
3567,beta,beta,3
3568,alpha,alpha,3
3569,beta,beta,3
3570,ductal,ductal,3
3571,beta,beta,3
3572,delta,delta,3
3573,beta,beta,3
3574,beta,beta,3
3575,gamma,gamma,3
3576,beta,beta,3
3577,endothelial,endothelial,3
3578,alpha,alpha,3
3579,alpha,alpha,3
3580,ductal,ductal,3
3581,beta,beta,3
3582,beta,beta,3
3583,acinar,acinar,3
3584,beta,beta,3
3585,beta,beta,3
3586,acinar,acinar,3
3587,endothelial,endothelial,3
3588,alpha,alpha,3
3589,beta,beta,3
3590,beta,beta,3
3591,macrophage,macrophage,3
3592,activated_stellate,activated_stellate,3
3593,delta,delta,3
3594,delta,delta,3
3595,beta,beta,3
3596,beta,beta,3
3597,ductal,ductal,3
3598,beta,beta,3
3599,beta,beta,3
3600,beta,beta,3
3601,gamma,gamma,3
3602,beta,beta,3
3603,beta,beta,3
3604,beta,beta,3
3605,gamma,gamma,3
3606,alpha,alpha,3
3607,beta,beta,3
3608,delta,delta,3
3609,alpha,alpha,3
3610,beta,beta,3
3611,beta,beta,3
3612,delta,delta,3
3613,alpha,alpha,3
3614,alpha,alpha,3
3615,quiescent_stellate,quiescent_stellate,3
3616,endothelial,endothelial,3
3617,beta,beta,3
3618,activated_stellate,activated_stellate,3
3619,alpha,alpha,3
3620,beta,beta,3
3621,beta,beta,3
3622,alpha,alpha,3
3623,beta,beta,3
3624,activated_stellate,quiescent_stellate,3
3625,alpha,alpha,3
3626,ductal,ductal,3
3627,beta,beta,3
3628,endothelial,endothelial,3
3629,beta,beta,3
3630,ductal,ductal,3
3631,beta,beta,3
3632,beta,beta,3
3633,quiescent_stellate,quiescent_stellate,3
3634,alpha,alpha,3
3635,gamma,gamma,3
3636,alpha,alpha,3
3637,quiescent_stellate,quiescent_stellate,3
3638,beta,beta,3
3639,quiescent_stellate,quiescent_stellate,3
3640,beta,beta,3
3641,endothelial,endothelial,3
3642,beta,beta,3
3643,acinar,acinar,3
3644,beta,beta,3
3645,endothelial,endothelial,3
3646,endothelial,endothelial,3
3647,gamma,gamma,3
3648,endothelial,endothelial,3
3649,endothelial,endothelial,3
3650,quiescent_stellate,quiescent_stellate,3
3651,alpha,alpha,3
3652,beta,delta,3
3653,quiescent_stellate,quiescent_stellate,3
3654,acinar,acinar,3
3655,acinar,acinar,3
3656,activated_stellate,activated_stellate,3
3657,delta,delta,3
3658,delta,delta,3
3659,delta,delta,3
3660,acinar,acinar,3
3661,beta,beta,3
3662,beta,beta,3
3663,beta,beta,3
3664,delta,delta,3
3665,beta,beta,3
3666,delta,delta,3
3667,acinar,acinar,3
3668,beta,beta,3
3669,beta,beta,3
3670,acinar,acinar,3
3671,beta,beta,3
3672,beta,beta,3
3673,delta,delta,3
3674,beta,beta,3
3675,beta,beta,3
3676,alpha,alpha,3
3677,delta,delta,3
3678,activated_stellate,activated_stellate,3
3679,delta,delta,3
3680,delta,delta,3
3681,beta,beta,3
3682,beta,beta,3
3683,beta,beta,3
3684,delta,delta,3
3685,activated_stellate,activated_stellate,3
3686,activated_stellate,activated_stellate,3
3687,alpha,alpha,3
3688,beta,beta,3
3689,beta,beta,3
3690,beta,beta,3
3691,beta,beta,3
3692,acinar,acinar,3
3693,beta,beta,3
3694,ductal,ductal,3
3695,alpha,alpha,3
3696,beta,beta,3
3697,delta,delta,3
3698,alpha,alpha,3
3699,beta,beta,3
3700,beta,beta,3
3701,beta,beta,3
3702,acinar,acinar,3
3703,alpha,alpha,3
3704,alpha,alpha,3
3705,alpha,alpha,3
3706,gamma,gamma,3
3707,activated_stellate,activated_stellate,3
3708,ductal,ductal,3
3709,beta,beta,3
3710,delta,delta,3
3711,activated_stellate,activated_stellate,3
3712,gamma,gamma,3
3713,beta,beta,3
3714,beta,beta,3
3715,alpha,alpha,3
3716,beta,beta,3
3717,delta,delta,3
3718,beta,beta,3
3719,beta,beta,3
3720,delta,delta,3
3721,beta,beta,3
3722,alpha,alpha,3
3723,beta,beta,3
3724,delta,delta,3
3725,beta,beta,3
3726,beta,beta,3
3727,beta,beta,3
3728,beta,beta,3
3729,delta,delta,3
3730,beta,beta,3
3731,beta,beta,3
3732,beta,beta,3
3733,endothelial,endothelial,3
3734,quiescent_stellate,quiescent_stellate,3
3735,alpha,alpha,3
3736,ductal,ductal,3
3737,beta,beta,3
3738,beta,beta,3
3739,beta,beta,3
3740,alpha,alpha,3
3741,alpha,alpha,3
3742,alpha,alpha,3
3743,delta,delta,3
3744,gamma,gamma,3
3745,beta,beta,3
3746,alpha,gamma,3
3747,alpha,alpha,3
3748,beta,beta,3
3749,beta,beta,3
3750,quiescent_stellate,quiescent_stellate,3
3751,acinar,acinar,3
3752,gamma,gamma,3
3753,beta,beta,3
3754,beta,beta,3
3755,alpha,alpha,3
3756,delta,delta,3
3757,beta,beta,3
3758,gamma,gamma,3
3759,beta,beta,3
3760,delta,delta,3
3761,quiescent_stellate,quiescent_stellate,3
3762,beta,beta,3
3763,alpha,alpha,3
3764,quiescent_stellate,quiescent_stellate,3
3765,acinar,acinar,3
3766,beta,beta,3
3767,beta,beta,3
3768,beta,beta,3
3769,beta,beta,3
3770,beta,beta,3
3771,mast,mast,3
3772,beta,beta,3
3773,endothelial,endothelial,3
3774,beta,beta,3
3775,acinar,acinar,3
3776,delta,delta,3
3777,beta,beta,3
3778,beta,beta,3
3779,endothelial,endothelial,3
3780,delta,delta,3
3781,gamma,gamma,3
3782,beta,beta,3
3783,ductal,ductal,3
3784,beta,beta,3
3785,quiescent_stellate,quiescent_stellate,3
3786,alpha,alpha,3
3787,acinar,acinar,3
3788,delta,delta,3
3789,alpha,alpha,3
3790,endothelial,endothelial,3
3791,endothelial,endothelial,3
3792,beta,beta,3
3793,alpha,alpha,3
3794,schwann,schwann,3
3795,beta,beta,3
3796,endothelial,endothelial,3
3797,alpha,alpha,3
3798,quiescent_stellate,quiescent_stellate,3
3799,endothelial,endothelial,3
3800,delta,delta,3
3801,gamma,gamma,3
3802,beta,beta,3
3803,activated_stellate,activated_stellate,3
3804,epsilon,epsilon,3
3805,endothelial,endothelial,3
3806,quiescent_stellate,quiescent_stellate,3
3807,beta,beta,3
3808,alpha,alpha,3
3809,beta,beta,3
3810,endothelial,endothelial,3
3811,mast,t_cell,3
3812,beta,beta,3
3813,beta,beta,3
3814,quiescent_stellate,quiescent_stellate,3
3815,alpha,alpha,3
3816,endothelial,endothelial,3
3817,beta,beta,3
3818,delta,delta,3
3819,beta,beta,3
3820,ductal,ductal,3
3821,alpha,alpha,3
3822,delta,delta,3
3823,alpha,alpha,3
3824,alpha,alpha,3
3825,ductal,ductal,3
3826,alpha,alpha,3
3827,alpha,alpha,3
3828,beta,beta,3
3829,beta,beta,3
3830,alpha,alpha,3
3831,alpha,alpha,3
3832,beta,beta,3
3833,alpha,alpha,3
3834,ductal,ductal,3
3835,ductal,ductal,3
3836,ductal,ductal,3
3837,alpha,alpha,3
3838,alpha,alpha,3
3839,beta,beta,3
3840,gamma,gamma,3
3841,alpha,alpha,3
3842,beta,beta,3
3843,beta,beta,3
3844,ductal,ductal,3
3845,alpha,alpha,3
3846,ductal,ductal,3
3847,beta,beta,3
3848,ductal,ductal,3
3849,beta,beta,3
3850,alpha,alpha,3
3851,beta,beta,3
3852,ductal,ductal,3
3853,ductal,ductal,3
3854,alpha,alpha,3
3855,activated_stellate,activated_stellate,3
3856,alpha,alpha,3
3857,alpha,alpha,3
3858,ductal,ductal,3
3859,gamma,gamma,3
3860,ductal,ductal,3
3861,activated_stellate,activated_stellate,3
3862,beta,beta,3
3863,alpha,alpha,3
3864,alpha,alpha,3
3865,alpha,alpha,3
3866,alpha,alpha,3
3867,alpha,alpha,3
3868,beta,beta,3
3869,alpha,alpha,3
3870,beta,beta,3
3871,activated_stellate,activated_stellate,3
3872,endothelial,endothelial,3
3873,beta,beta,3
3874,beta,beta,3
3875,ductal,ductal,3
3876,alpha,alpha,3
3877,beta,beta,3
3878,delta,delta,3
3879,alpha,alpha,3
3880,ductal,ductal,3
3881,endothelial,endothelial,3
3882,beta,beta,3
3883,alpha,alpha,3
3884,alpha,alpha,3
3885,ductal,ductal,3
3886,ductal,ductal,3
3887,alpha,alpha,3
3888,beta,beta,3
3889,alpha,alpha,3
3890,alpha,alpha,3
3891,alpha,alpha,3
3892,ductal,ductal,3
3893,alpha,alpha,3
3894,alpha,alpha,3
3895,alpha,alpha,3
3896,gamma,gamma,3
3897,alpha,alpha,3
3898,beta,beta,3
3899,ductal,ductal,3
3900,ductal,ductal,3
3901,alpha,alpha,3
3902,alpha,alpha,3
3903,macrophage,macrophage,3
3904,delta,delta,3
3905,alpha,alpha,3
3906,gamma,gamma,3
3907,alpha,alpha,3
3908,gamma,gamma,3
3909,activated_stellate,activated_stellate,3
3910,alpha,alpha,3
3911,ductal,ductal,3
3912,alpha,alpha,3
3913,alpha,alpha,3
3914,beta,beta,3
3915,alpha,alpha,3
3916,beta,beta,3
3917,alpha,alpha,3
3918,gamma,gamma,3
3919,alpha,alpha,3
3920,beta,beta,3
3921,beta,beta,3
3922,alpha,alpha,3
3923,beta,beta,3
3924,alpha,alpha,3
3925,quiescent_stellate,quiescent_stellate,3
3926,alpha,alpha,3
3927,quiescent_stellate,quiescent_stellate,3
3928,ductal,ductal,3
3929,beta,beta,3
3930,beta,beta,3
3931,beta,beta,3
3932,beta,beta,3
3933,ductal,ductal,3
3934,beta,beta,3
3935,alpha,alpha,3
3936,ductal,ductal,3
3937,alpha,alpha,3
3938,alpha,alpha,3
3939,ductal,ductal,3
3940,delta,delta,3
3941,beta,beta,3
3942,ductal,ductal,3
3943,acinar,ductal,3
3944,beta,beta,3
3945,alpha,alpha,3
3946,beta,beta,3
3947,beta,beta,3
3948,ductal,ductal,3
3949,ductal,ductal,3
3950,alpha,alpha,3
3951,alpha,alpha,3
3952,gamma,gamma,3
3953,delta,delta,3
3954,activated_stellate,activated_stellate,3
3955,alpha,alpha,3
3956,beta,beta,3
3957,beta,beta,3
3958,alpha,alpha,3
3959,beta,beta,3
3960,delta,delta,3
3961,ductal,ductal,3
3962,alpha,alpha,3
3963,alpha,alpha,3
3964,alpha,alpha,3
3965,alpha,alpha,3
3966,beta,beta,3
3967,alpha,alpha,3
3968,beta,beta,3
3969,beta,beta,3
3970,ductal,ductal,3
3971,alpha,alpha,3
3972,ductal,ductal,3
3973,beta,beta,3
3974,alpha,alpha,3
3975,alpha,alpha,3
3976,alpha,alpha,3
3977,alpha,alpha,3
3978,beta,beta,3
3979,ductal,ductal,3
3980,beta,beta,3
3981,alpha,alpha,3
3982,alpha,alpha,3
3983,beta,beta,3
3984,delta,delta,3
3985,alpha,alpha,3
3986,beta,beta,3
3987,gamma,gamma,3
3988,ductal,ductal,3
3989,delta,delta,3
3990,delta,delta,3
3991,alpha,alpha,3
3992,beta,beta,3
3993,beta,beta,3
3994,beta,beta,3
3995,beta,beta,3
3996,alpha,alpha,3
3997,activated_stellate,activated_stellate,3
3998,beta,beta,3
3999,alpha,alpha,3
4000,beta,beta,3
4001,beta,beta,3
4002,beta,beta,3
4003,activated_stellate,activated_stellate,3
4004,endothelial,endothelial,3
4005,gamma,gamma,3
4006,alpha,alpha,3
4007,alpha,alpha,3
4008,beta,beta,3
4009,alpha,alpha,3
4010,ductal,ductal,3
4011,gamma,gamma,3
4012,ductal,ductal,3
4013,activated_stellate,activated_stellate,3
4014,beta,beta,3
4015,beta,beta,3
4016,alpha,alpha,3
4017,alpha,alpha,3
4018,macrophage,macrophage,3
4019,beta,beta,3
4020,alpha,alpha,3
4021,ductal,ductal,3
4022,beta,beta,3
4023,beta,beta,3
4024,alpha,alpha,3
4025,alpha,alpha,3
4026,alpha,alpha,3
4027,alpha,alpha,3
4028,alpha,alpha,3
4029,beta,beta,3
4030,alpha,alpha,3
4031,alpha,alpha,3
4032,beta,beta,3
4033,alpha,alpha,3
4034,beta,beta,3
4035,schwann,schwann,3
4036,alpha,alpha,3
4037,ductal,ductal,3
4038,alpha,alpha,3
4039,alpha,alpha,3
4040,beta,beta,3
4041,alpha,alpha,3
4042,alpha,alpha,3
4043,alpha,alpha,3
4044,ductal,ductal,3
4045,alpha,alpha,3
4046,alpha,alpha,3
4047,beta,beta,3
4048,beta,beta,3
4049,t_cell,t_cell,3
4050,ductal,ductal,3
4051,beta,beta,3
4052,delta,delta,3
4053,delta,delta,3
4054,ductal,ductal,3
4055,alpha,alpha,3
4056,alpha,alpha,3
4057,alpha,alpha,3
4058,ductal,ductal,3
4059,ductal,ductal,3
4060,delta,delta,3
4061,delta,delta,3
4062,ductal,ductal,3
4063,ductal,ductal,3
4064,delta,delta,3
4065,delta,epsilon,3
4066,beta,beta,3
4067,alpha,alpha,3
4068,alpha,alpha,3
4069,alpha,alpha,3
4070,macrophage,macrophage,3
4071,ductal,ductal,3
4072,alpha,alpha,3
4073,beta,beta,3
4074,activated_stellate,activated_stellate,3
4075,beta,beta,3
4076,beta,beta,3
4077,beta,beta,3
4078,alpha,alpha,3
4079,ductal,ductal,3
4080,beta,beta,3
4081,ductal,ductal,3
4082,alpha,alpha,3
4083,alpha,alpha,3
4084,alpha,alpha,3
4085,alpha,alpha,3
4086,alpha,alpha,3
4087,alpha,alpha,3
4088,alpha,alpha,3
4089,beta,beta,3
4090,alpha,alpha,3
4091,beta,beta,3
4092,alpha,alpha,3
4093,ductal,ductal,3
4094,alpha,alpha,3
4095,ductal,ductal,3
4096,beta,beta,3
4097,alpha,alpha,3
4098,alpha,alpha,3
4099,ductal,ductal,3
4100,alpha,alpha,3
4101,gamma,gamma,3
4102,beta,beta,3
4103,alpha,alpha,3
4104,activated_stellate,activated_stellate,3
4105,ductal,ductal,3
4106,activated_stellate,activated_stellate,3
4107,activated_stellate,activated_stellate,3
4108,beta,beta,3
4109,endothelial,endothelial,3
4110,beta,beta,3
4111,ductal,ductal,3
4112,beta,beta,3
4113,beta,beta,3
4114,ductal,ductal,3
4115,delta,delta,3
4116,beta,beta,3
4117,ductal,ductal,3
4118,beta,beta,3
4119,ductal,ductal,3
4120,gamma,gamma,3
4121,ductal,ductal,3
4122,beta,beta,3
4123,ductal,ductal,3
4124,ductal,ductal,3
4125,gamma,gamma,3
4126,alpha,alpha,3
4127,activated_stellate,activated_stellate,3
4128,beta,beta,3
4129,activated_stellate,activated_stellate,3
4130,beta,beta,3
4131,alpha,alpha,3
4132,acinar,ductal,3
4133,alpha,alpha,3
4134,alpha,alpha,3
4135,ductal,ductal,3
4136,alpha,alpha,3
4137,beta,beta,3
4138,alpha,alpha,3
4139,alpha,alpha,3
4140,alpha,alpha,3
4141,alpha,alpha,3
4142,alpha,alpha,3
4143,gamma,gamma,3
4144,quiescent_stellate,quiescent_stellate,3
4145,alpha,alpha,3
4146,beta,beta,3
4147,ductal,ductal,3
4148,alpha,alpha,3
4149,alpha,alpha,3
4150,alpha,alpha,3
4151,alpha,alpha,3
4152,ductal,ductal,3
4153,alpha,alpha,3
4154,beta,beta,3
4155,ductal,ductal,3
4156,alpha,alpha,3
4157,ductal,ductal,3
4158,delta,delta,3
4159,alpha,alpha,3
4160,quiescent_stellate,quiescent_stellate,3
4161,beta,beta,3
4162,alpha,alpha,3
4163,ductal,ductal,3
4164,ductal,ductal,3
4165,ductal,ductal,3
4166,alpha,alpha,3
4167,endothelial,endothelial,3
4168,gamma,gamma,3
4169,alpha,alpha,3
4170,ductal,ductal,3
4171,alpha,alpha,3
4172,alpha,alpha,3
4173,alpha,alpha,3
4174,beta,beta,3
4175,beta,beta,3
4176,acinar,acinar,3
4177,acinar,acinar,3
4178,acinar,acinar,3
4179,acinar,acinar,3
4180,acinar,acinar,3
4181,acinar,acinar,3
4182,acinar,acinar,3
4183,acinar,acinar,3
4184,acinar,acinar,3
4185,acinar,acinar,3
4186,acinar,acinar,3
4187,acinar,acinar,3
4188,acinar,acinar,3
4189,acinar,acinar,3
4190,acinar,acinar,3
4191,alpha,alpha,3
4192,delta,delta,3
4193,acinar,acinar,3
4194,acinar,acinar,3
4195,activated_stellate,activated_stellate,3
4196,acinar,acinar,3
4197,acinar,acinar,3
4198,acinar,acinar,3
4199,alpha,alpha,3
4200,acinar,acinar,3
4201,delta,delta,3
4202,acinar,acinar,3
4203,acinar,acinar,3
4204,beta,beta,3
4205,acinar,acinar,3
4206,beta,beta,3
4207,beta,beta,3
4208,alpha,alpha,3
4209,delta,delta,3
4210,beta,beta,3
4211,alpha,alpha,3
4212,alpha,alpha,3
4213,beta,beta,3
4214,alpha,alpha,3
4215,alpha,alpha,3
4216,acinar,beta,3
4217,acinar,acinar,3
4218,acinar,acinar,3
4219,beta,beta,3
4220,acinar,acinar,3
4221,acinar,acinar,3
4222,acinar,acinar,3
4223,acinar,acinar,3
4224,alpha,alpha,3
4225,beta,beta,3
4226,ductal,ductal,3
4227,alpha,alpha,3
4228,beta,beta,3
4229,beta,beta,3
4230,acinar,acinar,3
4231,alpha,alpha,3
4232,delta,delta,3
4233,alpha,alpha,3
4234,acinar,acinar,3
4235,beta,beta,3
4236,alpha,alpha,3
4237,ductal,ductal,3
4238,alpha,alpha,3
4239,beta,beta,3
4240,endothelial,endothelial,3
4241,beta,beta,3
4242,alpha,alpha,3
4243,delta,delta,3
4244,beta,delta,3
4245,alpha,alpha,3
4246,alpha,alpha,3
4247,alpha,alpha,3
4248,activated_stellate,activated_stellate,3
4249,beta,beta,3
4250,ductal,ductal,3
4251,activated_stellate,activated_stellate,3
4252,acinar,acinar,3
4253,activated_stellate,activated_stellate,3
4254,beta,beta,3
4255,alpha,alpha,3
4256,alpha,alpha,3
4257,beta,beta,3
4258,alpha,alpha,3
4259,alpha,alpha,3
4260,alpha,alpha,3
4261,acinar,acinar,3
4262,alpha,alpha,3
4263,alpha,alpha,3
4264,beta,beta,3
4265,alpha,alpha,3
4266,alpha,alpha,3
4267,alpha,alpha,3
4268,alpha,alpha,3
4269,alpha,alpha,3
4270,alpha,alpha,3
4271,ductal,ductal,3
4272,alpha,alpha,3
4273,alpha,alpha,3
4274,beta,beta,3
4275,alpha,alpha,3
4276,beta,beta,3
4277,alpha,alpha,3
4278,acinar,acinar,3
4279,ductal,ductal,3
4280,beta,beta,3
4281,ductal,ductal,3
4282,gamma,gamma,3
4283,alpha,alpha,3
4284,alpha,alpha,3
4285,beta,beta,3
4286,alpha,alpha,3
4287,ductal,ductal,3
4288,alpha,alpha,3
4289,acinar,acinar,3
4290,beta,beta,3
4291,acinar,acinar,3
4292,alpha,alpha,3
4293,acinar,acinar,3
4294,beta,beta,3
4295,ductal,ductal,3
4296,macrophage,macrophage,3
4297,gamma,gamma,3
4298,acinar,acinar,3
4299,alpha,alpha,3
4300,alpha,alpha,3
4301,beta,beta,3
4302,alpha,alpha,3
4303,activated_stellate,activated_stellate,3
4304,acinar,acinar,3
4305,ductal,ductal,3
4306,alpha,alpha,3
4307,beta,beta,3
4308,ductal,ductal,3
4309,alpha,alpha,3
4310,alpha,alpha,3
4311,endothelial,endothelial,3
4312,ductal,ductal,3
4313,gamma,gamma,3
4314,alpha,alpha,3
4315,ductal,ductal,3
4316,acinar,acinar,3
4317,endothelial,endothelial,3
4318,alpha,alpha,3
4319,alpha,alpha,3
4320,alpha,alpha,3
4321,alpha,alpha,3
4322,alpha,alpha,3
4323,beta,beta,3
4324,alpha,alpha,3
4325,beta,beta,3
4326,ductal,ductal,3
4327,beta,beta,3
4328,beta,beta,3
4329,ductal,ductal,3
4330,acinar,acinar,3
4331,endothelial,endothelial,3
4332,beta,beta,3
4333,beta,delta,3
4334,ductal,ductal,3
4335,endothelial,endothelial,3
4336,gamma,gamma,3
4337,alpha,alpha,3
4338,acinar,acinar,3
4339,alpha,alpha,3
4340,endothelial,endothelial,3
4341,quiescent_stellate,quiescent_stellate,3
4342,acinar,acinar,3
4343,beta,beta,3
4344,alpha,alpha,3
4345,alpha,alpha,3
4346,alpha,alpha,3
4347,beta,beta,3
4348,delta,delta,3
4349,ductal,ductal,3
4350,alpha,alpha,3
4351,alpha,alpha,3
4352,ductal,ductal,3
4353,beta,beta,3
4354,beta,beta,3
4355,alpha,alpha,3
4356,alpha,alpha,3
4357,beta,beta,3
4358,beta,beta,3
4359,beta,beta,3
4360,alpha,alpha,3
4361,acinar,acinar,3
4362,acinar,acinar,3
4363,acinar,acinar,3
4364,acinar,acinar,3
4365,acinar,acinar,3
4366,acinar,acinar,3
4367,delta,delta,3
4368,acinar,acinar,3
4369,acinar,acinar,3
4370,acinar,acinar,3
4371,acinar,acinar,3
4372,acinar,acinar,3
4373,beta,beta,3
4374,acinar,acinar,3
4375,acinar,acinar,3
4376,beta,beta,3
4377,acinar,acinar,3
4378,acinar,acinar,3
4379,acinar,acinar,3
4380,ductal,ductal,3
4381,acinar,acinar,3
4382,delta,delta,3
4383,acinar,acinar,3
4384,acinar,acinar,3
4385,ductal,ductal,3
4386,beta,beta,3
4387,beta,beta,3
4388,acinar,acinar,3
4389,beta,beta,3
4390,alpha,alpha,3
4391,acinar,acinar,3
4392,acinar,acinar,3
4393,acinar,acinar,3
4394,beta,beta,3
4395,beta,beta,3
4396,acinar,acinar,3
4397,ductal,ductal,3
4398,alpha,alpha,3
4399,alpha,alpha,3
4400,acinar,acinar,3
4401,ductal,ductal,3
4402,delta,delta,3
4403,acinar,acinar,3
4404,ductal,ductal,3
4405,acinar,acinar,3
4406,beta,beta,3
4407,beta,beta,3
4408,ductal,ductal,3
4409,beta,beta,3
4410,alpha,alpha,3
4411,delta,delta,3
4412,beta,beta,3
4413,activated_stellate,activated_stellate,3
4414,ductal,ductal,3
4415,ductal,acinar,3
4416,alpha,alpha,3
4417,alpha,alpha,3
4418,acinar,acinar,3
4419,acinar,acinar,3
4420,acinar,acinar,3
4421,acinar,acinar,3
4422,beta,beta,3
4423,acinar,acinar,3
4424,alpha,alpha,3
4425,beta,beta,3
4426,beta,beta,3
4427,beta,beta,3
4428,alpha,alpha,3
4429,ductal,ductal,3
4430,alpha,alpha,3
4431,beta,beta,3
4432,beta,beta,3
4433,alpha,alpha,3
4434,beta,beta,3
4435,alpha,alpha,3
4436,beta,beta,3
4437,beta,beta,3
4438,beta,beta,3
4439,alpha,alpha,3
4440,alpha,alpha,3
4441,beta,beta,3
4442,alpha,alpha,3
4443,beta,beta,3
4444,beta,beta,3
4445,acinar,acinar,3
4446,ductal,ductal,3
4447,alpha,alpha,3
4448,ductal,ductal,3
4449,alpha,alpha,3
4450,beta,beta,3
4451,ductal,ductal,3
4452,alpha,alpha,3
4453,beta,beta,3
4454,acinar,acinar,3
4455,beta,beta,3
4456,beta,beta,3
4457,alpha,alpha,3
4458,alpha,alpha,3
4459,alpha,alpha,3
4460,beta,beta,3
4461,acinar,acinar,3
4462,acinar,acinar,3
4463,ductal,ductal,3
4464,alpha,alpha,3
4465,alpha,alpha,3
4466,alpha,alpha,3
4467,alpha,alpha,3
4468,quiescent_stellate,quiescent_stellate,3
4469,alpha,alpha,3
4470,alpha,alpha,3
